stimulus_index,stimulus,input_time_ms,input_index,key_symbol,transcribed_string
0,jaolwh,0,0,a,jaolwh
0,jaolwh,374,1,BackSpace,jaolwh
0,jaolwh,624,2,j,jaolwh
0,jaolwh,779,3,a,jaolwh
0,jaolwh,997,4,o,jaolwh
0,jaolwh,1247,5,l,jaolwh
0,jaolwh,1903,6,q,jaolwh
0,jaolwh,2214,7,h,jaolwh
0,jaolwh,2558,8,BackSpace,jaolwh
0,jaolwh,2745,9,BackSpace,jaolwh
0,jaolwh,2995,10,w,jaolwh
0,jaolwh,3181,11,j,jaolwh
0,jaolwh,3588,12,BackSpace,jaolwh
0,jaolwh,3962,13,h,jaolwh
1,evvphq,0,0,e,evvphq
1,evvphq,561,1,v,evvphq
1,evvphq,1622,2,v,evvphq
1,evvphq,2714,3,p,evvphq
1,evvphq,3120,4,h,evvphq
1,evvphq,3400,5,q,evvphq
2,aekbru,0,0,a,aekbru
2,aekbru,187,1,e,aekbru
2,aekbru,779,2,k,aekbru
2,aekbru,1154,3,b,aekbru
2,aekbru,1466,4,r,aekbru
2,aekbru,1716,5,u,aekbru
3,awnjvd,0,0,a,awnjvd
3,awnjvd,468,1,e,awnjvd
3,awnjvd,1092,2,BackSpace,awnjvd
3,awnjvd,1248,3,w,awnjvd
3,awnjvd,1496,4,n,awnjvd
3,awnjvd,2433,5,j,awnjvd
3,awnjvd,2713,6,v,awnjvd
3,awnjvd,2838,7,d,awnjvd
4,qjrpgt,0,0,q,qjrpgt
4,qjrpgt,280,1,j,qjrpgt
4,qjrpgt,998,2,r,qjrpgt
4,qjrpgt,2152,3,p,qjrpgt
4,qjrpgt,2277,4,g,qjrpgt
4,qjrpgt,2464,5,t,qjrpgt
5,yadgnv,0,0,y,yadgnv
5,yadgnv,125,1,a,yadgnv
5,yadgnv,374,2,d,yadgnv
5,yadgnv,1279,3,g,yadgnv
5,yadgnv,1621,4,n,yadgnv
5,yadgnv,1778,5,v,yadgnv
6,mkacsn,0,0,m,mkacsn
6,mkacsn,374,1,k,mkacsn
6,mkacsn,1061,2,a,mkacsn
6,mkacsn,1373,3,c,mkacsn
6,mkacsn,2059,4,s,mkacsn
6,mkacsn,2309,5,n,mkacsn
7,zjjrwa,0,0,z,zjjrwa
7,zjjrwa,500,1,j,zjjrwa
7,zjjrwa,624,2,j,zjjrwa
7,zjjrwa,904,3,r,zjjrwa
7,zjjrwa,1186,4,w,zjjrwa
7,zjjrwa,1373,5,a,zjjrwa
8,ophxwt,0,0,o,ophxwt
8,ophxwt,217,1,p,ophxwt
8,ophxwt,467,2,h,ophxwt
8,ophxwt,1746,3,x,ophxwt
8,ophxwt,2214,4,w,ophxwt
8,ophxwt,2371,5,t,ophxwt
9,varawz,0,0,v,varawz
9,varawz,218,1,a,varawz
9,varawz,343,2,r,varawz
9,varawz,468,3,a,varawz
9,varawz,1029,4,w,varawz
9,varawz,1309,5,z,varawz
10,odcdpu,0,0,o,odcdpu
10,odcdpu,344,1,d,odcdpu
10,odcdpu,562,2,c,odcdpu
10,odcdpu,4712,3,d,odcdpu
10,odcdpu,4992,4,p,odcdpu
10,odcdpu,5180,5,u,odcdpu
11,kn1dk1,0,0,k,kn1dk1
11,kn1dk1,217,1,n,kn1dk1
11,kn1dk1,872,2,1,kn1dk1
11,kn1dk1,2028,3,d,kn1dk1
11,kn1dk1,2184,4,k,kn1dk1
11,kn1dk1,2401,5,1,kn1dk1
12,dawuva,0,0,d,dawuva
12,dawuva,281,1,a,dawuva
12,dawuva,562,2,w,dawuva
12,dawuva,843,3,u,dawuva
12,dawuva,1029,4,v,dawuva
12,dawuva,1217,5,a,dawuva
13,jkgaqe,0,0,j,jkgaqe
13,jkgaqe,125,1,k,jkgaqe
13,jkgaqe,1903,2,g,jkgaqe
13,jkgaqe,2371,3,a,jkgaqe
13,jkgaqe,2590,4,q,jkgaqe
13,jkgaqe,2902,5,e,jkgaqe
14,vrutaa,0,0,v,vrutaa
14,vrutaa,312,1,r,vrutaa
