stimulus_index,stimulus,input_time_ms,input_index,key_symbol,transcribed_string
0,qwcbcr,0,0,q,qwcbcr
0,qwcbcr,375,1,w,qwcbcr
0,qwcbcr,1467,2,c,qwcbcr
0,qwcbcr,1810,3,b,qwcbcr
0,qwcbcr,2215,4,c,qwcbcr
0,qwcbcr,2839,5,r,qwcbcr
1,vrutaa,0,0,c,vrutaa
1,vrutaa,249,1,r,vrutaa
1,vrutaa,405,2,y,vrutaa
1,vrutaa,1092,3,BackSpace,vrutaa
1,vrutaa,1217,4,BackSpace,vrutaa
1,vrutaa,1435,5,BackSpace,vrutaa
1,vrutaa,1903,6,v,vrutaa
1,vrutaa,2621,7,r,vrutaa
1,vrutaa,2777,8,u,vrutaa
1,vrutaa,2964,9,t,vrutaa
1,vrutaa,3151,10,a,vrutaa
1,vrutaa,3307,11,a,vrutaa
2,vrphmee,0,0,v,vrphmee
2,vrphmee,250,1,r,vrphmee
2,vrphmee,468,2,p,vrphmee
2,vrphmee,687,3,h,vrphmee
2,vrphmee,1123,4,m,vrphmee
2,vrphmee,1186,5,e,vrphmee
2,vrphmee,1311,6,e,vrphmee
3,ohrswt,0,0,o,ohrswt
3,ohrswt,156,1,g,ohrswt
3,ohrswt,904,2,BackSpace,ohrswt
3,ohrswt,1060,3,f,ohrswt
3,ohrswt,1653,4,BackSpace,ohrswt
3,ohrswt,1778,5,h,ohrswt
3,ohrswt,3088,6,r,ohrswt
3,ohrswt,3493,7,s,ohrswt
3,ohrswt,3805,8,w,ohrswt
3,ohrswt,4118,9,t,ohrswt
4,varawz,0,0,c,varawz
4,varawz,125,1,a,varawz
4,varawz,874,2,BackSpace,varawz
4,varawz,997,3,BackSpace,varawz
4,varawz,1185,4,v,varawz
4,varawz,1247,5,a,varawz
4,varawz,1497,6,r,varawz
4,varawz,1590,7,a,varawz
4,varawz,2184,8,w,varawz
4,varawz,2807,9,z,varawz
5,hyohcy,0,0,g,hyohcy
5,hyohcy,874,1,BackSpace,hyohcy
5,hyohcy,1810,2,h,hyohcy
5,hyohcy,2496,3,y,hyohcy
5,hyohcy,2558,4,o,hyohcy
5,hyohcy,3026,5,h,hyohcy
5,hyohcy,3682,6,c,hyohcy
5,hyohcy,3805,7,y,hyohcy
6,mkacsn,0,0,m,mkacsn
6,mkacsn,62,1,k,mkacsn
6,mkacsn,218,2,a,mkacsn
6,mkacsn,592,3,c,mkacsn
6,mkacsn,1154,4,s,mkacsn
6,mkacsn,1437,5,n,mkacsn
7,jdlwby,0,0,j,jdlwby
7,jdlwby,156,1,d,jdlwby
7,jdlwby,281,2,l,jdlwby
7,jdlwby,687,3,w,jdlwby
7,jdlwby,1186,4,b,jdlwby
7,jdlwby,1373,5,y,jdlwby
8,qjrpgt,0,0,q,qjrpgt
8,qjrpgt,281,1,j,qjrpgt
8,qjrpgt,1248,2,r,qjrpgt
8,qjrpgt,1559,3,p,qjrpgt
8,qjrpgt,2184,4,g,qjrpgt
8,qjrpgt,2776,5,t,qjrpgt
9,bsrpqj,0,0,b,bsrpqj
9,bsrpqj,125,1,s,bsrpqj
9,bsrpqj,529,2,r,bsrpqj
9,bsrpqj,874,3,p,bsrpqj
9,bsrpqj,1434,4,q,bsrpqj
9,bsrpqj,1809,5,j,bsrpqj
10,uchedt,0,0,u,uchedt
10,uchedt,250,1,c,uchedt
10,uchedt,1123,2,h,uchedt
10,uchedt,1466,3,e,uchedt
10,uchedt,1903,4,d,uchedt
10,uchedt,2153,5,t,uchedt
11,zfcspx,0,0,z,zfcspx
11,zfcspx,1654,1,f,zfcspx
11,zfcspx,2838,2,c,zfcspx
11,zfcspx,2932,3,s,zfcspx
11,zfcspx,3244,4,p,zfcspx
11,zfcspx,3743,5,x,zfcspx
12,prtowz,0,0,p,prtowz
12,prtowz,92,1,r,prtowz
12,prtowz,248,2,t,prtowz
12,prtowz,685,3,o,prtowz
12,prtowz,1153,4,w,prtowz
12,prtowz,1590,5,z,prtowz
13,lctddy,0,0,l,lctddy
13,lctddy,93,1,c,lctddy
13,lctddy,343,2,t,lctddy
13,lctddy,623,3,d,lctddy
13,lctddy,781,4,d,lctddy
13,lctddy,813,5,y,lctddy
14,evvphq,0,0,w,evvphq
14,evvphq,842,1,BackSpace,evvphq
14,evvphq,1029,2,e,evvphq
14,evvphq,1559,3,v,evvphq
14,evvphq,1716,4,v,evvphq
14,evvphq,2776,5,p,evvphq
14,evvphq,2901,6,g,evvphq
14,evvphq,3526,7,BackSpace,evvphq
14,evvphq,3713,8,h,evvphq
14,evvphq,4055,9,q,evvphq
15,vwmbqq,0,0,v,vwmbqq
15,vwmbqq,92,1,w,vwmbqq
15,vwmbqq,404,2,m,vwmbqq
15,vwmbqq,1621,3,b,vwmbqq
15,vwmbqq,2713,4,q,vwmbqq
15,vwmbqq,2901,5,q,vwmbqq
16,vunbgd,0,0,v,vunbgd
16,vunbgd,125,1,u,vunbgd
16,vunbgd,342,2,n,vunbgd
16,vunbgd,1247,3,b,vunbgd
16,vunbgd,1809,4,g,vunbgd
16,vunbgd,2838,5,d,vunbgd
17,oxbcqh,0,0,o,oxbcqh
17,oxbcqh,125,1,c,oxbcqh
17,oxbcqh,1092,2,b,oxbcqh
17,oxbcqh,1841,3,BackSpace,oxbcqh
17,oxbcqh,1966,4,BackSpace,oxbcqh
17,oxbcqh,2808,5,x,oxbcqh
17,oxbcqh,3556,6,b,oxbcqh
17,oxbcqh,4773,7,c,oxbcqh
17,oxbcqh,5492,8,q,oxbcqh
17,oxbcqh,6147,9,h,oxbcqh
18,dfzoua,0,0,d,dfzoua
18,dfzoua,125,1,f,dfzoua
18,dfzoua,654,2,z,dfzoua
18,dfzoua,2090,3,o,dfzoua
18,dfzoua,2184,4,u,dfzoua
18,dfzoua,2808,5,a,dfzoua
19,aekbru,0,0,a,aekbru
19,aekbru,93,1,e,aekbru
19,aekbru,280,2,k,aekbru
19,aekbru,1123,3,b,aekbru
19,aekbru,1965,4,r,aekbru
19,aekbru,2339,5,u,aekbru
20,knldkl,0,0,k,knldkl
20,knldkl,560,1,n,knldkl
20,knldkl,1184,2,l,knldkl
20,knldkl,1652,3,d,knldkl
20,knldkl,1902,4,k,knldkl
20,knldkl,2027,5,l,knldkl
21,odcdpu,0,0,o,odcdpu
21,odcdpu,125,1,d,odcdpu
21,odcdpu,1341,2,c,odcdpu
21,odcdpu,1465,3,d,odcdpu
21,odcdpu,1840,4,p,odcdpu
21,odcdpu,2027,5,u,odcdpu
22,blpsdt,0,0,b,blpsdt
22,blpsdt,779,1,l,blpsdt
22,blpsdt,1154,2,p,blpsdt
22,blpsdt,1621,3,s,blpsdt
22,blpsdt,2059,4,d,blpsdt
22,blpsdt,2558,5,t,blpsdt
23,pshegog,0,0,p,pshegog
23,pshegog,93,1,s,pshegog
23,pshegog,499,2,g,pshegog
23,pshegog,562,3,e,pshegog
23,pshegog,1746,4,BackSpace,pshegog
23,pshegog,1871,5,BackSpace,pshegog
23,pshegog,2184,6,h,pshegog
23,pshegog,2309,7,e,pshegog
23,pshegog,2807,8,g,pshegog
23,pshegog,3026,9,o,pshegog
23,pshegog,3151,10,g,pshegog
24,nwmxxf,0,0,n,nwmxxf
24,nwmxxf,94,1,w,nwmxxf
24,nwmxxf,281,2,m,nwmxxf
24,nwmxxf,874,3,x,nwmxxf
24,nwmxxf,1092,4,x,nwmxxf
24,nwmxxf,1529,5,f,nwmxxf
25,bnadtv,0,0,b,bnadtv
25,bnadtv,2590,1,n,bnadtv
25,bnadtv,3370,2,a,bnadtv
25,bnadtv,3651,3,d,bnadtv
25,bnadtv,4057,4,t,bnadtv
25,bnadtv,5149,5,c,bnadtv
25,bnadtv,5773,6,BackSpace,bnadtv
25,bnadtv,5867,7,v,bnadtv
26,ophxwt,0,0,o,ophxwt
26,ophxwt,218,1,p,ophxwt
26,ophxwt,624,2,h,ophxwt
26,ophxwt,1248,3,x,ophxwt
26,ophxwt,1716,4,w,ophxwt
26,ophxwt,1966,5,t,ophxwt
27,kmrynj,0,0,k,kmrynj
27,kmrynj,904,1,m,kmrynj
27,kmrynj,2089,2,r,kmrynj
27,kmrynj,2713,3,y,kmrynj
27,kmrynj,3525,4,n,kmrynj
27,kmrynj,4055,5,j,kmrynj
28,weqppe,0,0,w,weqppe
28,weqppe,92,1,e,weqppe
