stimulus_index,stimulus,input_time_ms,input_index,key_symbol,transcribed_string
0,qslpag,0,0,q,qslpag
0,qslpag,250,1,s,qslpag
0,qslpag,437,2,l,qslpag
0,qslpag,687,3,p,qslpag
0,qslpag,842,4,a,qslpag
0,qslpag,1404,5,g,qslpag
1,aekbru,0,0,a,aekbru
1,aekbru,467,1,e,aekbru
1,aekbru,654,2,k,aekbru
1,aekbru,904,3,b,aekbru
1,aekbru,1186,4,r,aekbru
1,aekbru,1404,5,u,aekbru
2,zjjrwa,0,0,z,zjjrwa
2,zjjrwa,406,1,j,zjjrwa
2,zjjrwa,531,2,j,zjjrwa
2,zjjrwa,999,3,r,zjjrwa
2,zjjrwa,1217,4,w,zjjrwa
2,zjjrwa,1435,5,a,zjjrwa
3,uchedt,0,0,u,uchedt
3,uchedt,125,1,c,uchedt
3,uchedt,250,2,h,uchedt
3,uchedt,592,3,e,uchedt
3,uchedt,779,4,d,uchedt
3,uchedt,966,5,t,uchedt
4,varawz,0,0,v,varawz
4,varawz,187,1,a,varawz
4,varawz,467,2,r,varawz
4,varawz,592,3,a,varawz
4,varawz,874,4,w,varawz
4,varawz,1122,5,z,varawz
5,awnjvd,0,0,a,awnjvd
5,awnjvd,219,1,w,awnjvd
5,awnjvd,375,2,n,awnjvd
5,awnjvd,592,3,j,awnjvd
5,awnjvd,999,4,v,awnjvd
5,awnjvd,1279,5,d,awnjvd
6,odkfey,0,0,o,odkfey
6,odkfey,217,1,d,odkfey
6,odkfey,374,2,k,odkfey
6,odkfey,967,3,f,odkfey
6,odkfey,1092,4,e,odkfey
6,odkfey,1746,5,y,odkfey
7,ynuyqx,0,0,y,ynuyqx
7,ynuyqx,342,1,n,ynuyqx
7,ynuyqx,529,2,u,ynuyqx
7,ynuyqx,717,3,y,ynuyqx
7,ynuyqx,1715,4,q,ynuyqx
7,ynuyqx,3119,5,z,ynuyqx
7,ynuyqx,4273,6,BackSpace,ynuyqx
7,ynuyqx,4773,7,x,ynuyqx
8,vunbgd,0,0,v,vunbgd
8,vunbgd,93,1,u,vunbgd
8,vunbgd,312,2,n,vunbgd
8,vunbgd,748,3,b,vunbgd
8,vunbgd,1029,4,g,vunbgd
8,vunbgd,1404,5,d,vunbgd
9,vrutaa,0,0,v,vrutaa
9,vrutaa,404,1,r,vrutaa
9,vrutaa,498,2,u,vrutaa
9,vrutaa,748,3,t,vrutaa
