stimulus_index,stimulus,input_time_ms,input_index,key_symbol,transcribed_string
0,qwcbcr,0,0,q,qwcbcr
0,qwcbcr,530,1,w,qwcbcr
0,qwcbcr,998,2,c,qwcbcr
0,qwcbcr,1217,3,b,qwcbcr
0,qwcbcr,1653,4,c,qwcbcr
0,qwcbcr,1903,5,r,qwcbcr
1,lctddy,0,0,l,lctddy
1,lctddy,312,1,c,lctddy
1,lctddy,624,2,t,lctddy
1,lctddy,842,3,d,lctddy
1,lctddy,999,4,d,lctddy
1,lctddy,1186,5,y,lctddy
2,bnadtv,0,0,b,bnadtv
2,bnadtv,342,1,n,bnadtv
2,bnadtv,1653,4,a,bnadtv
2,bnadtv,2184,5,d,bnadtv
2,bnadtv,2558,6,t,bnadtv
2,bnadtv,2995,7,v,bnadtv
3,ohrswt,0,0,o,ohrswt
3,ohrswt,219,1,h,ohrswt
3,ohrswt,437,2,r,ohrswt
3,ohrswt,874,3,s,ohrswt
3,ohrswt,1154,4,w,ohrswt
3,ohrswt,1559,5,t,ohrswt
4,nwmxxf,0,0,n,nwmxxf
4,nwmxxf,280,1,w,nwmxxf
4,nwmxxf,562,2,m,nwmxxf
4,nwmxxf,1029,3,x,nwmxxf
4,nwmxxf,1186,4,x,nwmxxf
4,nwmxxf,1342,5,f,nwmxxf
5,vrphmee,0,0,v,vrphmee
5,vrphmee,280,1,r,vrphmee
5,vrphmee,467,2,p,vrphmee
5,vrphmee,717,3,h,vrphmee
5,vrphmee,1092,4,m,vrphmee
5,vrphmee,1247,5,e,vrphmee
5,vrphmee,1404,6,e,vrphmee
6,vunbgd,0,0,v,vunbgd
6,vunbgd,187,1,u,vunbgd
6,vunbgd,437,2,n,vunbgd
6,vunbgd,749,3,b,vunbgd
6,vunbgd,1247,4,g,vunbgd
6,vunbgd,1622,5,d,vunbgd
7,bsrpqj,0,0,b,bsrpqj
7,bsrpqj,280,1,s,bsrpqj
7,bsrpqj,685,2,r,bsrpqj
7,bsrpqj,997,3,p,bsrpqj
7,bsrpqj,1434,4,q,bsrpqj
7,bsrpqj,1777,5,j,bsrpqj
7,bsrpqj,1777,6,k,bsrpqj
7,bsrpqj,2621,7,BackSpace,bsrpqj
8,yrchgp,0,0,y,yrchgp
8,yrchgp,218,1,r,yrchgp
8,yrchgp,593,2,c,yrchgp
8,yrchgp,811,3,h,yrchgp
8,yrchgp,1529,4,g,yrchgp
8,yrchgp,1966,5,p,yrchgp
9,qslpag,0,0,q,qslpag
9,qslpag,281,1,s,qslpag
9,qslpag,811,2,l,qslpag
9,qslpag,1029,3,p,qslpag
9,qslpag,1154,4,a,qslpag
9,qslpag,1342,5,g,qslpag
10,zjjrwa,0,0,z,zjjrwa
