stimulus_index,stimulus,input_time_ms,input_index,key_symbol,transcribed_string
0,We can have wine and catch up.,0,0,Shift_L,We can have wine and catch up.
0,We can have wine and catch up.,280,1,W,We can have wine and catch up.
0,We can have wine and catch up.,530,2,e,We can have wine and catch up.
0,We can have wine and catch up.,687,3,space,We can have wine and catch up.
0,We can have wine and catch up.,967,4,c,We can have wine and catch up.
0,We can have wine and catch up.,1124,5,a,We can have wine and catch up.
0,We can have wine and catch up.,1279,6,n,We can have wine and catch up.
0,We can have wine and catch up.,1404,7,space,We can have wine and catch up.
0,We can have wine and catch up.,1684,8,h,We can have wine and catch up.
0,We can have wine and catch up.,1809,9,a,We can have wine and catch up.
0,We can have wine and catch up.,1934,10,v,We can have wine and catch up.
0,We can have wine and catch up.,2059,11,e,We can have wine and catch up.
0,We can have wine and catch up.,2184,12,space,We can have wine and catch up.
0,We can have wine and catch up.,2746,13,w,We can have wine and catch up.
0,We can have wine and catch up.,2901,14,i,We can have wine and catch up.
0,We can have wine and catch up.,3026,15,n,We can have wine and catch up.
0,We can have wine and catch up.,3183,16,e,We can have wine and catch up.
0,We can have wine and catch up.,3308,17,space,We can have wine and catch up.
0,We can have wine and catch up.,3494,18,a,We can have wine and catch up.
0,We can have wine and catch up.,3588,19,n,We can have wine and catch up.
0,We can have wine and catch up.,3743,20,d,We can have wine and catch up.
0,We can have wine and catch up.,3868,21,space,We can have wine and catch up.
0,We can have wine and catch up.,4150,22,c,We can have wine and catch up.
0,We can have wine and catch up.,4275,23,a,We can have wine and catch up.
0,We can have wine and catch up.,4461,24,t,We can have wine and catch up.
0,We can have wine and catch up.,4711,25,c,We can have wine and catch up.
0,We can have wine and catch up.,4868,26,h,We can have wine and catch up.
0,We can have wine and catch up.,4992,27,space,We can have wine and catch up.
0,We can have wine and catch up.,5242,28,u,We can have wine and catch up.
0,We can have wine and catch up.,5428,29,p,We can have wine and catch up.
0,We can have wine and catch up.,5428,30,o,We can have wine and catch up.
0,We can have wine and catch up.,6084,31,BackSpace,We can have wine and catch up.
0,We can have wine and catch up.,6832,32,comma,We can have wine and catch up.
0,We can have wine and catch up.,7269,33,BackSpace,We can have wine and catch up.
0,We can have wine and catch up.,7550,34,period,We can have wine and catch up.
1,See you on the third.,0,0,Shift_L,See you on the third.
1,See you on the third.,281,1,S,See you on the third.
1,See you on the third.,593,2,e,See you on the third.
1,See you on the third.,718,3,e,See you on the third.
