stimulus_index,stimulus,input_time_ms,input_index,key_symbol,transcribed_string
0,This looks fine.,0,0,Shift_L,This looks fine.
0,This looks fine.,342,1,T,This looks fine.
0,This looks fine.,529,2,h,This looks fine.
0,This looks fine.,685,3,i,This looks fine.
0,This looks fine.,779,4,s,This looks fine.
0,This looks fine.,904,5,space,This looks fine.
0,This looks fine.,997,6,l,This looks fine.
0,This looks fine.,1217,7,o,This looks fine.
0,This looks fine.,1372,8,o,This looks fine.
0,This looks fine.,1434,9,k,This looks fine.
0,This looks fine.,1996,10,s,This looks fine.
0,This looks fine.,2184,11,space,This looks fine.
0,This looks fine.,2277,12,f,This looks fine.
0,This looks fine.,2401,13,i,This looks fine.
0,This looks fine.,2496,14,n,This looks fine.
0,This looks fine.,2746,15,e,This looks fine.
0,This looks fine.,3181,16,period,This looks fine.
1,I think this is the right answer.,0,0,Shift_L,I think this is the right answer.
1,I think this is the right answer.,592,1,I,I think this is the right answer.
1,I think this is the right answer.,779,2,space,I think this is the right answer.
1,I think this is the right answer.,872,3,t,I think this is the right answer.
1,I think this is the right answer.,903,4,h,I think this is the right answer.
1,I think this is the right answer.,997,5,i,I think this is the right answer.
1,I think this is the right answer.,1122,6,n,I think this is the right answer.
1,I think this is the right answer.,1247,7,k,I think this is the right answer.
1,I think this is the right answer.,1340,8,space,I think this is the right answer.
1,I think this is the right answer.,1434,9,t,I think this is the right answer.
1,I think this is the right answer.,1527,10,h,I think this is the right answer.
1,I think this is the right answer.,1638,11,i,I think this is the right answer.
1,I think this is the right answer.,1730,12,s,I think this is the right answer.
1,I think this is the right answer.,1855,13,space,I think this is the right answer.
1,I think this is the right answer.,1917,14,i,I think this is the right answer.
1,I think this is the right answer.,2136,15,s,I think this is the right answer.
1,I think this is the right answer.,2292,16,space,I think this is the right answer.
1,I think this is the right answer.,2370,17,t,I think this is the right answer.
1,I think this is the right answer.,2463,18,h,I think this is the right answer.
1,I think this is the right answer.,2526,19,e,I think this is the right answer.
1,I think this is the right answer.,2619,20,space,I think this is the right answer.
1,I think this is the right answer.,2776,21,r,I think this is the right answer.
1,I think this is the right answer.,2869,22,i,I think this is the right answer.
1,I think this is the right answer.,2994,23,g,I think this is the right answer.
1,I think this is the right answer.,3119,24,h,I think this is the right answer.
1,I think this is the right answer.,3212,25,t,I think this is the right answer.
1,I think this is the right answer.,3322,26,space,I think this is the right answer.
1,I think this is the right answer.,3431,27,a,I think this is the right answer.
1,I think this is the right answer.,3587,28,n,I think this is the right answer.
1,I think this is the right answer.,3680,29,s,I think this is the right answer.
1,I think this is the right answer.,3899,30,w,I think this is the right answer.
1,I think this is the right answer.,4086,31,e,I think this is the right answer.
1,I think this is the right answer.,4335,32,r,I think this is the right answer.
1,I think this is the right answer.,4460,33,period,I think this is the right answer.
2,Is she done yet?,0,0,Shift_L,Is she done yet?
2,Is she done yet?,218,1,I,Is she done yet?
2,Is she done yet?,530,2,s,Is she done yet?
2,Is she done yet?,687,3,space,Is she done yet?
2,Is she done yet?,904,4,s,Is she done yet?
2,Is she done yet?,1029,5,h,Is she done yet?
2,Is she done yet?,1185,6,e,Is she done yet?
2,Is she done yet?,1279,7,space,Is she done yet?
2,Is she done yet?,1435,8,d,Is she done yet?
2,Is she done yet?,1529,9,o,Is she done yet?
2,Is she done yet?,1654,10,n,Is she done yet?
2,Is she done yet?,1716,11,e,Is she done yet?
2,Is she done yet?,1841,12,space,Is she done yet?
