stimulus_index,stimulus,input_time_ms,input_index,key_symbol,transcribed_string
0,gvjbhj,0,0,g,gvjbhj
0,gvjbhj,250,1,v,gvjbhj
0,gvjbhj,437,2,j,gvjbhj
0,gvjbhj,904,3,b,gvjbhj
0,gvjbhj,1123,4,h,gvjbhj
0,gvjbhj,1342,5,j,gvjbhj
1,yrchgp,0,0,y,yrchgp
1,yrchgp,93,1,r,yrchgp
1,yrchgp,342,2,c,yrchgp
1,yrchgp,562,3,h,yrchgp
1,yrchgp,748,4,g,yrchgp
1,yrchgp,997,5,p,yrchgp
2,oxbcqh,0,0,o,oxbcqh
2,oxbcqh,124,1,x,oxbcqh
2,oxbcqh,312,2,b,oxbcqh
2,oxbcqh,467,3,c,oxbcqh
2,oxbcqh,779,4,q,oxbcqh
2,oxbcqh,2028,5,h,oxbcqh
3,vtljjo,0,0,v,vtljjo
3,vtljjo,187,1,t,vtljjo
3,vtljjo,374,2,l,vtljjo
3,vtljjo,624,3,j,vtljjo
3,vtljjo,747,4,j,vtljjo
3,vtljjo,936,5,o,vtljjo
4,qwcbcr,0,0,q,qwcbcr
4,qwcbcr,156,1,w,qwcbcr
4,qwcbcr,374,2,c,qwcbcr
4,qwcbcr,654,3,b,qwcbcr
4,qwcbcr,967,4,c,qwcbcr
4,qwcbcr,1154,5,r,qwcbcr
5,uchedt,0,0,u,uchedt
5,uchedt,155,1,c,uchedt
5,uchedt,280,2,h,uchedt
5,uchedt,1247,3,e,uchedt
5,uchedt,1403,4,d,uchedt
5,uchedt,1559,5,t,uchedt
6,aekbru,0,0,a,aekbru
6,aekbru,155,1,e,aekbru
6,aekbru,311,2,k,aekbru
6,aekbru,561,3,b,aekbru
6,aekbru,655,4,r,aekbru
6,aekbru,811,5,u,aekbru
7,blpsdt,0,0,b,blpsdt
7,blpsdt,217,1,l,blpsdt
7,blpsdt,405,2,p,blpsdt
7,blpsdt,562,3,s,blpsdt
7,blpsdt,810,4,d,blpsdt
7,blpsdt,1029,5,t,blpsdt
8,bnadtv,0,0,b,bnadtv
8,bnadtv,217,1,n,bnadtv
8,bnadtv,279,2,a,bnadtv
8,bnadtv,404,3,d,bnadtv
8,bnadtv,654,4,t,bnadtv
8,bnadtv,842,5,v,bnadtv
9,weqppe,0,0,w,weqppe
9,weqppe,155,1,e,weqppe
9,weqppe,342,2,q,weqppe
9,weqppe,810,3,p,weqppe
9,weqppe,935,4,p,weqppe
9,weqppe,1060,5,e,weqppe
10,pshegog,0,0,p,pshegog
10,pshegog,155,1,s,pshegog
10,pshegog,344,2,h,pshegog
10,pshegog,437,3,e,pshegog
10,pshegog,687,4,g,pshegog
10,pshegog,842,5,o,pshegog
10,pshegog,936,6,g,pshegog
11,evvphq,0,0,e,evvphq
11,evvphq,312,1,v,evvphq
11,evvphq,405,2,v,evvphq
11,evvphq,562,3,p,evvphq
11,evvphq,842,4,h,evvphq
11,evvphq,1029,5,q,evvphq
12,upgkww,0,0,u,upgkww
12,upgkww,249,1,p,upgkww
12,upgkww,374,2,g,upgkww
12,upgkww,1279,3,k,upgkww
12,upgkww,1373,4,w,upgkww
12,upgkww,1497,5,w,upgkww
13,psdrwk,0,0,p,psdrwk
13,psdrwk,94,1,s,psdrwk
13,psdrwk,437,2,d,psdrwk
13,psdrwk,624,3,r,psdrwk
13,psdrwk,811,4,w,psdrwk
13,psdrwk,1154,5,k,psdrwk
14,kmrynj,0,0,k,kmrynj
14,kmrynj,249,1,m,kmrynj
