stimulus_index,stimulus,input_time_ms,input_index,key_symbol,transcribed_string
0,WE can have wine and catch up.,0,0,Shift_L,WE can have wine and catch up.
0,WE can have wine and catch up.,62,1,W,WE can have wine and catch up.
0,WE can have wine and catch up.,155,2,E,WE can have wine and catch up.
0,WE can have wine and catch up.,437,3,space,WE can have wine and catch up.
0,WE can have wine and catch up.,654,4,c,WE can have wine and catch up.
0,WE can have wine and catch up.,749,5,a,WE can have wine and catch up.
0,WE can have wine and catch up.,936,6,n,WE can have wine and catch up.
0,WE can have wine and catch up.,1061,7,space,WE can have wine and catch up.
0,WE can have wine and catch up.,1247,8,h,WE can have wine and catch up.
0,WE can have wine and catch up.,1372,9,a,WE can have wine and catch up.
0,WE can have wine and catch up.,1467,10,v,WE can have wine and catch up.
0,WE can have wine and catch up.,1654,11,e,WE can have wine and catch up.
0,WE can have wine and catch up.,1716,12,space,WE can have wine and catch up.
0,WE can have wine and catch up.,1996,13,w,WE can have wine and catch up.
0,WE can have wine and catch up.,2121,14,i,WE can have wine and catch up.
0,WE can have wine and catch up.,2309,15,n,WE can have wine and catch up.
0,WE can have wine and catch up.,2403,16,e,WE can have wine and catch up.
0,WE can have wine and catch up.,2496,17,space,WE can have wine and catch up.
0,WE can have wine and catch up.,2651,18,a,WE can have wine and catch up.
0,WE can have wine and catch up.,2808,19,n,WE can have wine and catch up.
0,WE can have wine and catch up.,2901,20,d,WE can have wine and catch up.
0,WE can have wine and catch up.,2994,21,space,WE can have wine and catch up.
0,WE can have wine and catch up.,3401,22,c,WE can have wine and catch up.
0,WE can have wine and catch up.,3556,23,a,WE can have wine and catch up.
0,WE can have wine and catch up.,3618,24,t,WE can have wine and catch up.
0,WE can have wine and catch up.,3868,25,c,WE can have wine and catch up.
0,WE can have wine and catch up.,3963,26,h,WE can have wine and catch up.
0,WE can have wine and catch up.,4493,27,space,WE can have wine and catch up.
0,WE can have wine and catch up.,4743,28,u,WE can have wine and catch up.
0,WE can have wine and catch up.,4960,29,p,WE can have wine and catch up.
0,WE can have wine and catch up.,5210,30,period,WE can have wine and catch up.
1,Good for you.,0,0,Shift_L,Good for you.
1,Good for you.,62,1,G,Good for you.
1,Good for you.,312,2,o,Good for you.
1,Good for you.,406,3,o,Good for you.
1,Good for you.,1217,4,o,Good for you.
1,Good for you.,2153,5,BackSpace,Good for you.
1,Good for you.,2278,6,d,Good for you.
1,Good for you.,2589,7,space,Good for you.
1,Good for you.,2871,8,f,Good for you.
1,Good for you.,3183,9,o,Good for you.
1,Good for you.,3338,10,r,Good for you.
1,Good for you.,3463,11,space,Good for you.
1,Good for you.,3681,12,y,Good for you.
1,Good for you.,3776,13,o,Good for you.
1,Good for you.,3993,14,u,Good for you.
1,Good for you.,4400,15,period,Good for you.
2,I am on my way.,0,0,Shift_L,I am on my way.
2,I am on my way.,62,1,I,I am on my way.
2,I am on my way.,279,2,space,I am on my way.
2,I am on my way.,373,3,a,I am on my way.
2,I am on my way.,467,4,m,I am on my way.
2,I am on my way.,623,5,space,I am on my way.
2,I am on my way.,779,6,o,I am on my way.
2,I am on my way.,935,7,n,I am on my way.
2,I am on my way.,1092,8,space,I am on my way.
2,I am on my way.,1247,9,m,I am on my way.
2,I am on my way.,1496,10,y,I am on my way.
2,I am on my way.,1684,11,space,I am on my way.
2,I am on my way.,1839,12,w,I am on my way.
2,I am on my way.,2027,13,a,I am on my way.
2,I am on my way.,2121,14,y,I am on my way.
2,I am on my way.,2526,15,period,I am on my way.
3,Did you get this?,0,0,Shift_L,Did you get this?
3,Did you get this?,250,1,D,Did you get this?
3,Did you get this?,499,2,i,Did you get this?
3,Did you get this?,654,3,d,Did you get this?
3,Did you get this?,749,4,space,Did you get this?
3,Did you get this?,1061,5,y,Did you get this?
3,Did you get this?,1154,6,o,Did you get this?
3,Did you get this?,1342,7,u,Did you get this?
3,Did you get this?,1529,8,space,Did you get this?
3,Did you get this?,1716,9,g,Did you get this?
3,Did you get this?,1779,10,e,Did you get this?
3,Did you get this?,2028,11,t,Did you get this?
3,Did you get this?,2214,12,t,Did you get this?
3,Did you get this?,2995,13,BackSpace,Did you get this?
3,Did you get this?,3276,14,space,Did you get this?
3,Did you get this?,3401,15,t,Did you get this?
3,Did you get this?,3556,16,h,Did you get this?
3,Did you get this?,3743,17,i,Did you get this?
3,Did you get this?,3900,18,s,Did you get this?
3,Did you get this?,4275,19,Shift_L,Did you get this?
3,Did you get this?,4398,20,question,Did you get this?
4,That would be great.,0,0,Shift_L,That would be great.
4,That would be great.,155,1,T,That would be great.
4,That would be great.,654,2,h,That would be great.
4,That would be great.,779,3,a,That would be great.
4,That would be great.,935,4,t,That would be great.
4,That would be great.,1122,5,space,That would be great.
4,That would be great.,1309,6,w,That would be great.
4,That would be great.,1434,7,o,That would be great.
4,That would be great.,1621,8,u,That would be great.
4,That would be great.,1809,9,l,That would be great.
4,That would be great.,1934,10,d,That would be great.
4,That would be great.,1996,11,space,That would be great.
4,That would be great.,2152,12,b,That would be great.
4,That would be great.,2214,13,e,That would be great.
4,That would be great.,2309,14,space,That would be great.
4,That would be great.,2526,15,g,That would be great.
4,That would be great.,2713,16,r,That would be great.
4,That would be great.,2807,17,e,That would be great.
4,That would be great.,3026,18,a,That would be great.
4,That would be great.,3119,19,t,That would be great.
4,That would be great.,3463,20,period,That would be great.
5,Do you need it today?,0,0,Shift_L,Do you need it today?
5,Do you need it today?,686,1,D,Do you need it today?
5,Do you need it today?,1029,2,o,Do you need it today?
5,Do you need it today?,1248,3,space,Do you need it today?
5,Do you need it today?,1404,4,y,Do you need it today?
5,Do you need it today?,1529,5,o,Do you need it today?
5,Do you need it today?,1716,6,u,Do you need it today?
5,Do you need it today?,1934,7,space,Do you need it today?
5,Do you need it today?,2059,8,n,Do you need it today?
5,Do you need it today?,2401,9,e,Do you need it today?
5,Do you need it today?,2558,10,e,Do you need it today?
5,Do you need it today?,2713,11,d,Do you need it today?
5,Do you need it today?,2808,12,space,Do you need it today?
5,Do you need it today?,2995,13,i,Do you need it today?
5,Do you need it today?,3120,14,t,Do you need it today?
5,Do you need it today?,3213,15,space,Do you need it today?
5,Do you need it today?,3338,16,t,Do you need it today?
5,Do you need it today?,3463,17,o,Do you need it today?
5,Do you need it today?,3743,18,d,Do you need it today?
5,Do you need it today?,3993,19,a,Do you need it today?
5,Do you need it today?,4180,20,y,Do you need it today?
5,Do you need it today?,4430,21,Shift_L,Do you need it today?
5,Do you need it today?,4523,22,question,Do you need it today?
6,I am walking in now.,0,0,Shift_L,I am walking in now.
6,I am walking in now.,62,1,I,I am walking in now.
6,I am walking in now.,249,2,space,I am walking in now.
6,I am walking in now.,404,3,a,I am walking in now.
6,I am walking in now.,529,4,m,I am walking in now.
6,I am walking in now.,686,5,space,I am walking in now.
6,I am walking in now.,872,6,w,I am walking in now.
6,I am walking in now.,1061,7,a,I am walking in now.
6,I am walking in now.,1122,8,l,I am walking in now.
6,I am walking in now.,1279,9,k,I am walking in now.
6,I am walking in now.,1434,10,i,I am walking in now.
6,I am walking in now.,1621,11,n,I am walking in now.
6,I am walking in now.,1716,12,g,I am walking in now.
6,I am walking in now.,1809,13,space,I am walking in now.
6,I am walking in now.,2027,14,i,I am walking in now.
6,I am walking in now.,2152,15,n,I am walking in now.
6,I am walking in now.,2309,16,space,I am walking in now.
6,I am walking in now.,2588,17,n,I am walking in now.
6,I am walking in now.,2776,18,o,I am walking in now.
6,I am walking in now.,2901,19,w,I am walking in now.
6,I am walking in now.,3088,20,period,I am walking in now.
7,Are you feeling better?,0,0,Shift_L,Are you feeling better?
7,Are you feeling better?,312,1,A,Are you feeling better?
7,Are you feeling better?,499,2,R,Are you feeling better?
7,Are you feeling better?,717,3,e,Are you feeling better?
7,Are you feeling better?,842,4,space,Are you feeling better?
7,Are you feeling better?,1123,5,y,Are you feeling better?
7,Are you feeling better?,1309,6,o,Are you feeling better?
7,Are you feeling better?,2089,7,BackSpace,Are you feeling better?
7,Are you feeling better?,2246,8,BackSpace,Are you feeling better?
7,Are you feeling better?,2371,9,BackSpace,Are you feeling better?
7,Are you feeling better?,2463,10,BackSpace,Are you feeling better?
7,Are you feeling better?,2588,11,BackSpace,Are you feeling better?
7,Are you feeling better?,3276,12,r,Are you feeling better?
7,Are you feeling better?,3463,13,e,Are you feeling better?
7,Are you feeling better?,3493,14,space,Are you feeling better?
7,Are you feeling better?,3775,15,y,Are you feeling better?
7,Are you feeling better?,3868,16,o,Are you feeling better?
7,Are you feeling better?,4087,17,u,Are you feeling better?
7,Are you feeling better?,4273,18,space,Are you feeling better?
7,Are you feeling better?,4430,19,f,Are you feeling better?
7,Are you feeling better?,4648,20,e,Are you feeling better?
7,Are you feeling better?,4804,21,e,Are you feeling better?
7,Are you feeling better?,4960,22,l,Are you feeling better?
7,Are you feeling better?,5148,23,i,Are you feeling better?
7,Are you feeling better?,5335,24,n,Are you feeling better?
7,Are you feeling better?,5460,25,g,Are you feeling better?
7,Are you feeling better?,5522,26,space,Are you feeling better?
7,Are you feeling better?,5709,27,b,Are you feeling better?
7,Are you feeling better?,5834,28,e,Are you feeling better?
7,Are you feeling better?,5990,29,t,Are you feeling better?
7,Are you feeling better?,6115,30,t,Are you feeling better?
7,Are you feeling better?,6207,31,e,Are you feeling better?
7,Are you feeling better?,6364,32,r,Are you feeling better?
7,Are you feeling better?,6801,33,Shift_L,Are you feeling better?
7,Are you feeling better?,6864,34,question,Are you feeling better?
8,I can return earlier.,0,0,Shift_L,I can return earlier.
8,I can return earlier.,187,1,I,I can return earlier.
8,I can return earlier.,404,2,space,I can return earlier.
8,I can return earlier.,624,3,c,I can return earlier.
8,I can return earlier.,842,4,a,I can return earlier.
8,I can return earlier.,936,5,n,I can return earlier.
8,I can return earlier.,1123,6,space,I can return earlier.
8,I can return earlier.,1248,7,r,I can return earlier.
8,I can return earlier.,1404,8,e,I can return earlier.
8,I can return earlier.,1653,9,t,I can return earlier.
8,I can return earlier.,1746,10,u,I can return earlier.
8,I can return earlier.,2059,11,r,I can return earlier.
8,I can return earlier.,2153,12,n,I can return earlier.
8,I can return earlier.,2340,13,space,I can return earlier.
8,I can return earlier.,2465,14,e,I can return earlier.
8,I can return earlier.,2652,15,a,I can return earlier.
8,I can return earlier.,2933,16,r,I can return earlier.
8,I can return earlier.,3057,17,l,I can return earlier.
8,I can return earlier.,3213,18,i,I can return earlier.
8,I can return earlier.,3368,19,e,I can return earlier.
8,I can return earlier.,3557,20,r,I can return earlier.
8,I can return earlier.,3713,21,period,I can return earlier.
9,I think that is the right anwer.,0,0,Shift_L,I think that is the right anwer.
9,I think that is the right anwer.,62,1,I,I think that is the right anwer.
9,I think that is the right anwer.,281,2,space,I think that is the right anwer.
9,I think that is the right anwer.,437,3,t,I think that is the right anwer.
9,I think that is the right anwer.,686,4,i,I think that is the right anwer.
9,I think that is the right anwer.,842,5,n,I think that is the right anwer.
9,I think that is the right anwer.,967,6,k,I think that is the right anwer.
9,I think that is the right anwer.,1154,7,space,I think that is the right anwer.
9,I think that is the right anwer.,1309,8,a,I think that is the right anwer.
9,I think that is the right anwer.,1778,9,BackSpace,I think that is the right anwer.
9,I think that is the right anwer.,2371,10,t,I think that is the right anwer.
9,I think that is the right anwer.,3151,11,BackSpace,I think that is the right anwer.
9,I think that is the right anwer.,3276,12,BackSpace,I think that is the right anwer.
9,I think that is the right anwer.,3432,13,BackSpace,I think that is the right anwer.
9,I think that is the right anwer.,3557,14,BackSpace,I think that is the right anwer.
9,I think that is the right anwer.,3713,15,BackSpace,I think that is the right anwer.
9,I think that is the right anwer.,4555,16,h,I think that is the right anwer.
9,I think that is the right anwer.,4805,17,i,I think that is the right anwer.
9,I think that is the right anwer.,4992,18,n,I think that is the right anwer.
9,I think that is the right anwer.,5148,19,k,I think that is the right anwer.
9,I think that is the right anwer.,5335,20,space,I think that is the right anwer.
9,I think that is the right anwer.,5647,21,t,I think that is the right anwer.
9,I think that is the right anwer.,5834,22,h,I think that is the right anwer.
9,I think that is the right anwer.,6052,23,a,I think that is the right anwer.
9,I think that is the right anwer.,6240,24,t,I think that is the right anwer.
9,I think that is the right anwer.,7301,25,space,I think that is the right anwer.
9,I think that is the right anwer.,7674,26,i,I think that is the right anwer.
9,I think that is the right anwer.,7831,27,s,I think that is the right anwer.
9,I think that is the right anwer.,7924,28,space,I think that is the right anwer.
9,I think that is the right anwer.,8111,29,t,I think that is the right anwer.
9,I think that is the right anwer.,8174,30,h,I think that is the right anwer.
9,I think that is the right anwer.,8330,31,e,I think that is the right anwer.
9,I think that is the right anwer.,8393,32,space,I think that is the right anwer.
9,I think that is the right anwer.,8953,33,r,I think that is the right anwer.
9,I think that is the right anwer.,9203,34,i,I think that is the right anwer.
9,I think that is the right anwer.,9453,35,g,I think that is the right anwer.
9,I think that is the right anwer.,9547,36,h,I think that is the right anwer.
9,I think that is the right anwer.,9641,37,t,I think that is the right anwer.
9,I think that is the right anwer.,9766,38,space,I think that is the right anwer.
9,I think that is the right anwer.,10046,39,a,I think that is the right anwer.
9,I think that is the right anwer.,10140,40,n,I think that is the right anwer.
9,I think that is the right anwer.,10577,41,w,I think that is the right anwer.
