stimulus_index,stimulus,input_time_ms,input_index,key_symbol,transcribed_string
0,qwcbcr,0,0,q,qwcbcr
0,qwcbcr,187,1,w,qwcbcr
0,qwcbcr,717,2,c,qwcbcr
0,qwcbcr,1559,3,b,qwcbcr
0,qwcbcr,1840,4,c,qwcbcr
0,qwcbcr,2059,5,r,qwcbcr
1,jkaqe,0,0,j,jkaqe
1,jkaqe,62,1,k,jkaqe
1,jkaqe,312,2,a,jkaqe
1,jkaqe,779,3,q,jkaqe
1,jkaqe,967,4,e,jkaqe
2,qslpag,0,0,q,qslpag
2,qslpag,342,1,s,qslpag
2,qslpag,529,2,l,qslpag
2,qslpag,1279,3,p,qslpag
2,qslpag,1465,4,a,qslpag
2,qslpag,2463,5,g,qslpag
3,zfcspx,0,0,z,zfcspx
3,zfcspx,217,1,f,zfcspx
3,zfcspx,405,2,c,zfcspx
3,zfcspx,874,3,s,zfcspx
3,zfcspx,997,4,p,zfcspx
3,zfcspx,1279,5,x,zfcspx
4,vunbgd,0,0,v,vunbgd
4,vunbgd,217,1,u,vunbgd
4,vunbgd,280,2,n,vunbgd
4,vunbgd,592,3,b,vunbgd
4,vunbgd,779,4,g,vunbgd
4,vunbgd,1184,5,d,vunbgd
5,psdrwk,0,0,p,psdrwk
5,psdrwk,156,1,s,psdrwk
5,psdrwk,250,2,d,psdrwk
5,psdrwk,437,3,r,psdrwk
5,psdrwk,655,4,w,psdrwk
5,psdrwk,905,5,k,psdrwk
6,jflurm,0,0,j,jflurm
6,jflurm,93,1,f,jflurm
6,jflurm,187,2,l,jflurm
6,jflurm,405,3,u,jflurm
6,jflurm,654,4,r,jflurm
6,jflurm,748,5,m,jflurm
7,odcdpu,0,0,o,odcdpu
7,odcdpu,250,1,d,odcdpu
7,odcdpu,467,2,c,odcdpu
7,odcdpu,842,3,d,odcdpu
7,odcdpu,1060,4,p,odcdpu
7,odcdpu,1278,5,u,odcdpu
8,hyohcy,0,0,h,hyohcy
8,hyohcy,217,1,y,hyohcy
8,hyohcy,1123,2,o,hyohcy
8,hyohcy,1373,3,h,hyohcy
8,hyohcy,1934,4,c,hyohcy
8,hyohcy,2246,5,y,hyohcy
9,lctddy,0,0,l,lctddy
9,lctddy,125,1,c,lctddy
9,lctddy,312,2,t,lctddy
9,lctddy,655,3,d,lctddy
9,lctddy,811,4,d,lctddy
9,lctddy,936,5,y,lctddy
10,dfzoua,0,0,d,dfzoua
10,dfzoua,187,1,f,dfzoua
10,dfzoua,779,2,z,dfzoua
10,dfzoua,999,3,o,dfzoua
10,dfzoua,1154,4,u,dfzoua
10,dfzoua,1622,5,a,dfzoua
11,weqppe,0,0,w,weqppe
11,weqppe,92,1,e,weqppe
11,weqppe,312,2,q,weqppe
11,weqppe,560,3,p,weqppe
11,weqppe,685,4,p,weqppe
11,weqppe,779,5,e,weqppe
12,jaolwh,0,0,j,jaolwh
12,jaolwh,125,1,a,jaolwh
12,jaolwh,218,2,o,jaolwh
12,jaolwh,375,3,l,jaolwh
12,jaolwh,623,4,w,jaolwh
12,jaolwh,904,5,h,jaolwh
13,dawuva,0,0,d,dawuva
13,dawuva,155,1,a,dawuva
13,dawuva,343,2,w,dawuva
13,dawuva,530,3,u,dawuva
13,dawuva,717,4,v,dawuva
13,dawuva,873,5,a,dawuva
14,cxwxyz,0,0,c,cxwxyz
14,cxwxyz,1311,1,x,cxwxyz
14,cxwxyz,1841,2,w,cxwxyz
14,cxwxyz,2434,3,x,cxwxyz
14,cxwxyz,2777,4,y,cxwxyz
14,cxwxyz,3370,5,z,cxwxyz
15,yadgnv,0,0,y,yadgnv
15,yadgnv,218,1,a,yadgnv
15,yadgnv,436,2,d,yadgnv
15,yadgnv,717,3,g,yadgnv
15,yadgnv,904,4,n,yadgnv
15,yadgnv,1154,5,v,yadgnv
16,pshegog,0,0,p,pshegog
16,pshegog,217,1,s,pshegog
16,pshegog,342,2,h,pshegog
16,pshegog,904,3,e,pshegog
16,pshegog,1154,4,g,pshegog
16,pshegog,1248,5,o,pshegog
16,pshegog,1341,6,g,pshegog
17,kmrynj,0,0,k,kmrynj
17,kmrynj,62,1,m,kmrynj
17,kmrynj,218,2,r,kmrynj
17,kmrynj,467,3,y,kmrynj
17,kmrynj,811,4,n,kmrynj
17,kmrynj,967,5,j,kmrynj
18,ohrswt,0,0,o,ohrswt
18,ohrswt,374,1,h,ohrswt
18,ohrswt,592,2,r,ohrswt
18,ohrswt,811,3,s,ohrswt
18,ohrswt,998,4,w,ohrswt
18,ohrswt,1185,5,t,ohrswt
19,ophxwt,0,0,o,ophxwt
19,ophxwt,62,1,p,ophxwt
19,ophxwt,312,2,h,ophxwt
19,ophxwt,1902,3,x,ophxwt
19,ophxwt,2402,4,w,ophxwt
19,ophxwt,2621,5,t,ophxwt
20,xlndns,0,0,x,xlndns
20,xlndns,155,1,l,xlndns
20,xlndns,467,2,n,xlndns
20,xlndns,811,3,d,xlndns
20,xlndns,997,4,n,xlndns
20,xlndns,1122,5,s,xlndns
21,bsrpqj,0,0,b,bsrpqj
21,bsrpqj,93,1,s,bsrpqj
21,bsrpqj,280,2,r,bsrpqj
21,bsrpqj,685,3,p,bsrpqj
21,bsrpqj,1060,4,q,bsrpqj
21,bsrpqj,1278,5,j,bsrpqj
22,vrutaa,0,0,v,vrutaa
22,vrutaa,342,1,r,vrutaa
22,vrutaa,467,2,u,vrutaa
22,vrutaa,562,3,t,vrutaa
22,vrutaa,654,4,a,vrutaa
22,vrutaa,842,5,a,vrutaa
23,vtljjo,0,0,v,vtljjo
23,vtljjo,219,1,t,vtljjo
23,vtljjo,405,2,l,vtljjo
23,vtljjo,779,3,j,vtljjo
23,vtljjo,935,4,j,vtljjo
23,vtljjo,967,5,o,vtljjo
24,uogkww,0,0,u,uogkww
24,uogkww,62,1,o,uogkww
24,uogkww,217,2,g,uogkww
24,uogkww,437,3,k,uogkww
24,uogkww,811,4,w,uogkww
24,uogkww,967,5,w,uogkww
25,oahpnh,0,0,o,oahpnh
25,oahpnh,155,1,a,oahpnh
25,oahpnh,312,2,h,oahpnh
25,oahpnh,562,3,p,oahpnh
25,oahpnh,1186,4,n,oahpnh
25,oahpnh,1311,5,h,oahpnh
26,vrphmee,0,0,v,vrphmee
26,vrphmee,281,1,r,vrphmee
26,vrphmee,406,2,p,vrphmee
26,vrphmee,562,3,h,vrphmee
26,vrphmee,718,4,m,vrphmee
26,vrphmee,999,5,e,vrphmee
26,vrphmee,1124,6,e,vrphmee
27,odkfey,0,0,o,odkfey
27,odkfey,187,1,d,odkfey
27,odkfey,342,2,k,odkfey
27,odkfey,717,3,f,odkfey
27,odkfey,967,4,e,odkfey
27,odkfey,1247,5,y,odkfey
28,mkacsn,0,0,m,mkacsn
28,mkacsn,62,1,k,mkacsn
28,mkacsn,250,2,a,mkacsn
28,mkacsn,468,3,c,mkacsn
28,mkacsn,655,4,s,mkacsn
28,mkacsn,842,5,n,mkacsn
29,zydfzz,0,0,z,zydfzz
29,zydfzz,343,1,y,zydfzz
29,zydfzz,499,2,d,zydfzz
29,zydfzz,967,3,f,zydfzz
29,zydfzz,1466,4,z,zydfzz
29,zydfzz,1622,5,z,zydfzz
30,gvjbhj,0,0,g,gvjbhj
30,gvjbhj,217,1,v,gvjbhj
30,gvjbhj,342,2,j,gvjbhj
30,gvjbhj,1215,3,b,gvjbhj
30,gvjbhj,1247,4,h,gvjbhj
30,gvjbhj,1434,5,j,gvjbhj
31,qjrpqt,0,0,q,qjrpqt
31,qjrpqt,187,1,j,qjrpqt
31,qjrpqt,312,2,r,qjrpqt
31,qjrpqt,904,3,p,qjrpqt
31,qjrpqt,1746,4,q,qjrpqt
31,qjrpqt,1809,5,t,qjrpqt
32,khpzgp,0,0,k,khpzgp
32,khpzgp,186,1,h,khpzgp
32,khpzgp,311,2,p,khpzgp
32,khpzgp,1060,3,z,khpzgp
32,khpzgp,1622,4,g,khpzgp
32,khpzgp,1902,5,p,khpzgp
33,yrchgp,0,0,y,yrchgp
33,yrchgp,280,1,r,yrchgp
33,yrchgp,810,2,c,yrchgp
33,yrchgp,1715,3,h,yrchgp
33,yrchgp,1964,4,g,yrchgp
33,yrchgp,2089,5,p,yrchgp
34,bnadtv,0,0,b,bnadtv
34,bnadtv,63,1,n,bnadtv
34,bnadtv,281,2,a,bnadtv
34,bnadtv,437,3,d,bnadtv
34,bnadtv,624,4,t,bnadtv
34,bnadtv,999,5,v,bnadtv
35,prtowz,0,0,p,prtowz
35,prtowz,156,1,r,prtowz
35,prtowz,249,2,t,prtowz
35,prtowz,437,3,o,prtowz
35,prtowz,842,4,w,prtowz
35,prtowz,1341,5,z,prtowz
36,oxbcqh,0,0,o,oxbcqh
36,oxbcqh,187,1,x,oxbcqh
36,oxbcqh,530,2,b,oxbcqh
36,oxbcqh,1684,3,c,oxbcqh
36,oxbcqh,2214,4,q,oxbcqh
36,oxbcqh,2621,5,h,oxbcqh
37,uchedt,0,0,u,uchedt
37,uchedt,155,1,c,uchedt
37,uchedt,280,2,h,uchedt
37,uchedt,530,3,e,uchedt
37,uchedt,717,4,d,uchedt
37,uchedt,904,5,t,uchedt
38,blpsdt,0,0,b,blpsdt
38,blpsdt,187,1,l,blpsdt
38,blpsdt,375,2,p,blpsdt
38,blpsdt,562,3,s,blpsdt
38,blpsdt,749,4,d,blpsdt
38,blpsdt,967,5,t,blpsdt
39,evvphq,0,0,e,evvphq
39,evvphq,437,1,v,evvphq
39,evvphq,593,2,v,evvphq
