stimulus_index,stimulus,input_time_ms,input_index,key_symbol,transcribed_string
0,Tulen takaisin perjantaina.,0,0,Shift_L,Tulen takaisin perjantaina.
0,Tulen takaisin perjantaina.,125,1,T,Tulen takaisin perjantaina.
0,Tulen takaisin perjantaina.,249,2,u,Tulen takaisin perjantaina.
0,Tulen takaisin perjantaina.,499,3,l,Tulen takaisin perjantaina.
0,Tulen takaisin perjantaina.,592,4,e,Tulen takaisin perjantaina.
0,Tulen takaisin perjantaina.,779,5,n,Tulen takaisin perjantaina.
0,Tulen takaisin perjantaina.,1061,6,space,Tulen takaisin perjantaina.
0,Tulen takaisin perjantaina.,1184,7,t,Tulen takaisin perjantaina.
0,Tulen takaisin perjantaina.,1309,8,a,Tulen takaisin perjantaina.
0,Tulen takaisin perjantaina.,1434,9,k,Tulen takaisin perjantaina.
0,Tulen takaisin perjantaina.,1529,10,a,Tulen takaisin perjantaina.
0,Tulen takaisin perjantaina.,1684,11,i,Tulen takaisin perjantaina.
0,Tulen takaisin perjantaina.,1778,12,s,Tulen takaisin perjantaina.
0,Tulen takaisin perjantaina.,1903,13,i,Tulen takaisin perjantaina.
0,Tulen takaisin perjantaina.,2121,14,n,Tulen takaisin perjantaina.
0,Tulen takaisin perjantaina.,2371,15,space,Tulen takaisin perjantaina.
0,Tulen takaisin perjantaina.,2496,16,p,Tulen takaisin perjantaina.
0,Tulen takaisin perjantaina.,2558,17,e,Tulen takaisin perjantaina.
0,Tulen takaisin perjantaina.,2683,18,r,Tulen takaisin perjantaina.
0,Tulen takaisin perjantaina.,2933,19,j,Tulen takaisin perjantaina.
0,Tulen takaisin perjantaina.,3056,20,a,Tulen takaisin perjantaina.
0,Tulen takaisin perjantaina.,3181,21,n,Tulen takaisin perjantaina.
0,Tulen takaisin perjantaina.,3306,22,t,Tulen takaisin perjantaina.
0,Tulen takaisin perjantaina.,3431,23,a,Tulen takaisin perjantaina.
0,Tulen takaisin perjantaina.,3493,24,i,Tulen takaisin perjantaina.
0,Tulen takaisin perjantaina.,3680,25,n,Tulen takaisin perjantaina.
0,Tulen takaisin perjantaina.,3775,26,a,Tulen takaisin perjantaina.
0,Tulen takaisin perjantaina.,4025,27,period,Tulen takaisin perjantaina.
1,Onneksi olkoon.,0,0,Shift_L,Onneksi olkoon.
1,Onneksi olkoon.,63,1,O,Onneksi olkoon.
1,Onneksi olkoon.,250,2,n,Onneksi olkoon.
1,Onneksi olkoon.,406,3,n,Onneksi olkoon.
1,Onneksi olkoon.,499,4,e,Onneksi olkoon.
1,Onneksi olkoon.,624,5,k,Onneksi olkoon.
1,Onneksi olkoon.,749,6,s,Onneksi olkoon.
1,Onneksi olkoon.,905,7,i,Onneksi olkoon.
1,Onneksi olkoon.,1123,8,space,Onneksi olkoon.
1,Onneksi olkoon.,1248,9,o,Onneksi olkoon.
1,Onneksi olkoon.,1467,10,l,Onneksi olkoon.
1,Onneksi olkoon.,1654,11,k,Onneksi olkoon.
1,Onneksi olkoon.,1872,12,o,Onneksi olkoon.
1,Onneksi olkoon.,1997,13,o,Onneksi olkoon.
1,Onneksi olkoon.,2215,14,n,Onneksi olkoon.
1,Onneksi olkoon.,2496,15,period,Onneksi olkoon.
2,Tämä näyttää hyvältä.,0,0,Shift_L,Tämä näyttää hyvältä.
2,Tämä näyttää hyvältä.,156,1,T,Tämä näyttää hyvältä.
2,Tämä näyttää hyvältä.,437,2,odiaeresis,Tämä näyttää hyvältä.
2,Tämä näyttää hyvältä.,437,3,adiaeresis,Tämä näyttää hyvältä.
2,Tämä näyttää hyvältä.,842,4,BackSpace,Tämä näyttää hyvältä.
2,Tämä näyttää hyvältä.,1248,5,BackSpace,Tämä näyttää hyvältä.
2,Tämä näyttää hyvältä.,1903,6,adiaeresis,Tämä näyttää hyvältä.
2,Tämä näyttää hyvältä.,2153,7,m,Tämä näyttää hyvältä.
2,Tämä näyttää hyvältä.,2278,8,adiaeresis,Tämä näyttää hyvältä.
2,Tämä näyttää hyvältä.,2526,9,space,Tämä näyttää hyvältä.
2,Tämä näyttää hyvältä.,2713,10,n,Tämä näyttää hyvältä.
2,Tämä näyttää hyvältä.,2901,11,adiaeresis,Tämä näyttää hyvältä.
2,Tämä näyttää hyvältä.,3401,12,y,Tämä näyttää hyvältä.
2,Tämä näyttää hyvältä.,3618,13,t,Tämä näyttää hyvältä.
2,Tämä näyttää hyvältä.,3743,14,t,Tämä näyttää hyvältä.
2,Tämä näyttää hyvältä.,3930,15,adiaeresis,Tämä näyttää hyvältä.
2,Tämä näyttää hyvältä.,4087,16,adiaeresis,Tämä näyttää hyvältä.
2,Tämä näyttää hyvältä.,4305,17,space,Tämä näyttää hyvältä.
2,Tämä näyttää hyvältä.,4680,18,h,Tämä näyttää hyvältä.
2,Tämä näyttää hyvältä.,4835,19,y,Tämä näyttää hyvältä.
2,Tämä näyttää hyvältä.,4992,20,v,Tämä näyttää hyvältä.
2,Tämä näyttää hyvältä.,5148,21,adiaeresis,Tämä näyttää hyvältä.
2,Tämä näyttää hyvältä.,5365,22,l,Tämä näyttää hyvältä.
2,Tämä näyttää hyvältä.,5554,23,t,Tämä näyttää hyvältä.
2,Tämä näyttää hyvältä.,5677,24,adiaeresis,Tämä näyttää hyvältä.
2,Tämä näyttää hyvältä.,5959,25,period,Tämä näyttää hyvältä.
3,"Kiitos, hyvää työtä.",0,0,Shift_L,"Kiitos, hyvää työtä."
3,"Kiitos, hyvää työtä.",155,1,K,"Kiitos, hyvää työtä."
3,"Kiitos, hyvää työtä.",312,2,i,"Kiitos, hyvää työtä."
3,"Kiitos, hyvää työtä.",467,3,i,"Kiitos, hyvää työtä."
3,"Kiitos, hyvää työtä.",530,4,t,"Kiitos, hyvää työtä."
3,"Kiitos, hyvää työtä.",655,5,o,"Kiitos, hyvää työtä."
3,"Kiitos, hyvää työtä.",779,6,s,"Kiitos, hyvää työtä."
3,"Kiitos, hyvää työtä.",1060,7,comma,"Kiitos, hyvää työtä."
3,"Kiitos, hyvää työtä.",1310,8,space,"Kiitos, hyvää työtä."
3,"Kiitos, hyvää työtä.",1497,9,g,"Kiitos, hyvää työtä."
3,"Kiitos, hyvää työtä.",1871,10,y,"Kiitos, hyvää työtä."
3,"Kiitos, hyvää työtä.",2152,11,BackSpace,"Kiitos, hyvää työtä."
3,"Kiitos, hyvää työtä.",2309,12,BackSpace,"Kiitos, hyvää työtä."
3,"Kiitos, hyvää työtä.",2527,13,h,"Kiitos, hyvää työtä."
3,"Kiitos, hyvää työtä.",2714,14,y,"Kiitos, hyvää työtä."
3,"Kiitos, hyvää työtä.",2807,15,v,"Kiitos, hyvää työtä."
3,"Kiitos, hyvää työtä.",3119,16,adiaeresis,"Kiitos, hyvää työtä."
3,"Kiitos, hyvää työtä.",3338,17,adiaeresis,"Kiitos, hyvää työtä."
3,"Kiitos, hyvää työtä.",3494,18,space,"Kiitos, hyvää työtä."
3,"Kiitos, hyvää työtä.",3587,19,t,"Kiitos, hyvää työtä."
3,"Kiitos, hyvää työtä.",3868,20,y,"Kiitos, hyvää työtä."
3,"Kiitos, hyvää työtä.",4493,21,odiaeresis,"Kiitos, hyvää työtä."
3,"Kiitos, hyvää työtä.",4679,22,t,"Kiitos, hyvää työtä."
3,"Kiitos, hyvää työtä.",4804,23,adiaeresis,"Kiitos, hyvää työtä."
3,"Kiitos, hyvää työtä.",5023,24,period,"Kiitos, hyvää työtä."
4,Kuinka voit?,0,0,Shift_L,Kuinka voit?
4,Kuinka voit?,62,1,K,Kuinka voit?
4,Kuinka voit?,280,2,u,Kuinka voit?
4,Kuinka voit?,437,3,i,Kuinka voit?
4,Kuinka voit?,654,4,n,Kuinka voit?
4,Kuinka voit?,811,5,k,Kuinka voit?
4,Kuinka voit?,936,6,a,Kuinka voit?
4,Kuinka voit?,1154,7,space,Kuinka voit?
4,Kuinka voit?,1279,8,v,Kuinka voit?
4,Kuinka voit?,1404,9,o,Kuinka voit?
4,Kuinka voit?,1591,10,i,Kuinka voit?
4,Kuinka voit?,1653,11,t,Kuinka voit?
4,Kuinka voit?,2059,12,Shift_L,Kuinka voit?
4,Kuinka voit?,2214,13,question,Kuinka voit?
5,Nähdään kolmannella.,0,0,Shift_L,Nähdään kolmannella.
5,Nähdään kolmannella.,93,1,N,Nähdään kolmannella.
5,Nähdään kolmannella.,312,2,adiaeresis,Nähdään kolmannella.
5,Nähdään kolmannella.,437,3,h,Nähdään kolmannella.
5,Nähdään kolmannella.,748,4,d,Nähdään kolmannella.
5,Nähdään kolmannella.,935,5,adiaeresis,Nähdään kolmannella.
5,Nähdään kolmannella.,1092,6,adiaeresis,Nähdään kolmannella.
5,Nähdään kolmannella.,1279,7,n,Nähdään kolmannella.
5,Nähdään kolmannella.,1497,8,space,Nähdään kolmannella.
5,Nähdään kolmannella.,1684,9,k,Nähdään kolmannella.
5,Nähdään kolmannella.,1934,10,o,Nähdään kolmannella.
5,Nähdään kolmannella.,2152,11,l,Nähdään kolmannella.
5,Nähdään kolmannella.,2371,12,m,Nähdään kolmannella.
5,Nähdään kolmannella.,2496,13,a,Nähdään kolmannella.
5,Nähdään kolmannella.,2651,14,n,Nähdään kolmannella.
5,Nähdään kolmannella.,2807,15,n,Nähdään kolmannella.
5,Nähdään kolmannella.,2901,16,e,Nähdään kolmannella.
5,Nähdään kolmannella.,3057,17,l,Nähdään kolmannella.
5,Nähdään kolmannella.,3213,18,l,Nähdään kolmannella.
5,Nähdään kolmannella.,3307,19,a,Nähdään kolmannella.
5,Nähdään kolmannella.,3463,20,period,Nähdään kolmannella.
6,Toivottavasti teille kuuluu hyvää.,0,0,Shift_L,Toivottavasti teille kuuluu hyvää.
6,Toivottavasti teille kuuluu hyvää.,219,1,T,Toivottavasti teille kuuluu hyvää.
6,Toivottavasti teille kuuluu hyvää.,467,2,o,Toivottavasti teille kuuluu hyvää.
6,Toivottavasti teille kuuluu hyvää.,592,3,o,Toivottavasti teille kuuluu hyvää.
6,Toivottavasti teille kuuluu hyvää.,1029,4,BackSpace,Toivottavasti teille kuuluu hyvää.
6,Toivottavasti teille kuuluu hyvää.,1372,5,i,Toivottavasti teille kuuluu hyvää.
6,Toivottavasti teille kuuluu hyvää.,1497,6,v,Toivottavasti teille kuuluu hyvää.
6,Toivottavasti teille kuuluu hyvää.,1716,7,o,Toivottavasti teille kuuluu hyvää.
6,Toivottavasti teille kuuluu hyvää.,1871,8,t,Toivottavasti teille kuuluu hyvää.
6,Toivottavasti teille kuuluu hyvää.,2028,9,t,Toivottavasti teille kuuluu hyvää.
6,Toivottavasti teille kuuluu hyvää.,2153,10,a,Toivottavasti teille kuuluu hyvää.
6,Toivottavasti teille kuuluu hyvää.,2403,11,v,Toivottavasti teille kuuluu hyvää.
6,Toivottavasti teille kuuluu hyvää.,2528,12,a,Toivottavasti teille kuuluu hyvää.
