stimulus_index,stimulus,input_time_ms,input_index,key_symbol,transcribed_string
0,jaolwh,0,0,j,jaolwh
0,jaolwh,342,1,a,jaolwh
0,jaolwh,560,2,o,jaolwh
0,jaolwh,779,3,l,jaolwh
0,jaolwh,1652,4,w,jaolwh
0,jaolwh,2089,5,h,jaolwh
1,krmjnh,0,0,k,krmjnh
1,krmjnh,436,1,r,krmjnh
1,krmjnh,654,2,m,krmjnh
1,krmjnh,968,3,j,krmjnh
1,krmjnh,1280,4,n,krmjnh
1,krmjnh,1873,5,h,krmjnh
2,vrutaa,0,0,v,vrutaa
2,vrutaa,342,1,r,vrutaa
2,vrutaa,624,2,u,vrutaa
2,vrutaa,904,3,t,vrutaa
2,vrutaa,1092,4,a,vrutaa
2,vrutaa,1247,5,a,vrutaa
3,vrphmee,0,0,v,vrphmee
3,vrphmee,375,1,r,vrphmee
3,vrphmee,687,2,p,vrphmee
3,vrphmee,1154,3,h,vrphmee
3,vrphmee,1467,4,m,vrphmee
3,vrphmee,1684,5,e,vrphmee
3,vrphmee,1841,6,e,vrphmee
4,awjnwd,0,0,a,awjnwd
4,awjnwd,342,1,w,awjnwd
4,awjnwd,842,2,j,awjnwd
4,awjnwd,1279,3,n,awjnwd
4,awjnwd,1746,4,w,awjnwd
4,awjnwd,2214,5,d,awjnwd
5,nwmxxf,0,0,n,nwmxxf
5,nwmxxf,436,1,w,nwmxxf
5,nwmxxf,935,2,m,nwmxxf
5,nwmxxf,2589,3,x,nwmxxf
5,nwmxxf,2714,4,x,nwmxxf
5,nwmxxf,3088,5,f,nwmxxf
6,varawz,0,0,v,varawz
6,varawz,155,1,a,varawz
6,varawz,404,2,r,varawz
6,varawz,810,3,a,varawz
6,varawz,1122,4,w,varawz
6,varawz,1902,5,z,varawz
7,khgpzgp,0,0,k,khgpzgp
7,khgpzgp,592,1,h,khgpzgp
7,khgpzgp,967,2,g,khgpzgp
7,khgpzgp,1373,3,p,khgpzgp
7,khgpzgp,2963,4,z,khgpzgp
7,khgpzgp,3618,5,g,khgpzgp
7,khgpzgp,3993,6,p,khgpzgp
