stimulus_index,stimulus,input_time_ms,input_index,key_symbol,transcribed_string
0,Did that happen?,0,0,Shift_L,Did that happen?
0,Did that happen?,250,1,D,Did that happen?
0,Did that happen?,437,2,i,Did that happen?
0,Did that happen?,562,3,d,Did that happen?
0,Did that happen?,717,4,space,Did that happen?
0,Did that happen?,842,5,t,Did that happen?
0,Did that happen?,874,6,h,Did that happen?
0,Did that happen?,1061,7,a,Did that happen?
0,Did that happen?,1654,8,t,Did that happen?
0,Did that happen?,1871,9,space,Did that happen?
0,Did that happen?,1996,10,h,Did that happen?
0,Did that happen?,2091,11,a,Did that happen?
0,Did that happen?,2246,12,p,Did that happen?
0,Did that happen?,2403,13,p,Did that happen?
0,Did that happen?,2496,14,e,Did that happen?
0,Did that happen?,2715,15,n,Did that happen?
0,Did that happen?,2963,16,Shift_L,Did that happen?
0,Did that happen?,3183,17,question,Did that happen?
1,Do ou ned it today?,0,0,Shift_L,Do ou ned it today?
1,Do ou ned it today?,188,1,D,Do ou ned it today?
1,Do ou ned it today?,437,2,o,Do ou ned it today?
1,Do ou ned it today?,624,3,space,Do ou ned it today?
1,Do ou ned it today?,999,4,o,Do ou ned it today?
1,Do ou ned it today?,2590,5,u,Do ou ned it today?
1,Do ou ned it today?,2871,6,space,Do ou ned it today?
1,Do ou ned it today?,3089,7,n,Do ou ned it today?
1,Do ou ned it today?,3183,8,e,Do ou ned it today?
1,Do ou ned it today?,3588,9,d,Do ou ned it today?
1,Do ou ned it today?,4119,10,space,Do ou ned it today?
1,Do ou ned it today?,4275,11,i,Do ou ned it today?
1,Do ou ned it today?,4431,12,t,Do ou ned it today?
1,Do ou ned it today?,4524,13,space,Do ou ned it today?
1,Do ou ned it today?,4712,14,t,Do ou ned it today?
1,Do ou ned it today?,4774,15,o,Do ou ned it today?
1,Do ou ned it today?,4961,16,d,Do ou ned it today?
1,Do ou ned it today?,5086,17,a,Do ou ned it today?
1,Do ou ned it today?,5554,18,y,Do ou ned it today?
1,Do ou ned it today?,5710,19,Shift_L,Do ou ned it today?
1,Do ou ned it today?,5866,20,question,Do ou ned it today?
2,Are you dfeeling bettter?,0,0,Shift_L,Are you dfeeling bettter?
2,Are you dfeeling bettter?,187,1,A,Are you dfeeling bettter?
2,Are you dfeeling bettter?,280,2,r,Are you dfeeling bettter?
2,Are you dfeeling bettter?,437,3,e,Are you dfeeling bettter?
2,Are you dfeeling bettter?,560,4,space,Are you dfeeling bettter?
2,Are you dfeeling bettter?,779,5,y,Are you dfeeling bettter?
2,Are you dfeeling bettter?,872,6,o,Are you dfeeling bettter?
2,Are you dfeeling bettter?,967,7,u,Are you dfeeling bettter?
2,Are you dfeeling bettter?,1060,8,space,Are you dfeeling bettter?
2,Are you dfeeling bettter?,1279,9,d,Are you dfeeling bettter?
2,Are you dfeeling bettter?,1279,10,f,Are you dfeeling bettter?
2,Are you dfeeling bettter?,1746,11,e,Are you dfeeling bettter?
2,Are you dfeeling bettter?,1934,12,e,Are you dfeeling bettter?
2,Are you dfeeling bettter?,2089,13,l,Are you dfeeling bettter?
2,Are you dfeeling bettter?,2214,14,i,Are you dfeeling bettter?
2,Are you dfeeling bettter?,2401,15,n,Are you dfeeling bettter?
2,Are you dfeeling bettter?,2526,16,g,Are you dfeeling bettter?
2,Are you dfeeling bettter?,2621,17,space,Are you dfeeling bettter?
2,Are you dfeeling bettter?,2744,18,b,Are you dfeeling bettter?
2,Are you dfeeling bettter?,2933,19,e,Are you dfeeling bettter?
2,Are you dfeeling bettter?,3026,20,t,Are you dfeeling bettter?
2,Are you dfeeling bettter?,3213,21,t,Are you dfeeling bettter?
2,Are you dfeeling bettter?,3306,22,t,Are you dfeeling bettter?
2,Are you dfeeling bettter?,3368,23,e,Are you dfeeling bettter?
2,Are you dfeeling bettter?,3524,24,r,Are you dfeeling bettter?
2,Are you dfeeling bettter?,3899,25,Shift_L,Are you dfeeling bettter?
2,Are you dfeeling bettter?,3993,26,question,Are you dfeeling bettter?
3,Is it over?,0,0,Shift_L,Is it over?
3,Is it over?,187,1,I,Is it over?
3,Is it over?,344,2,s,Is it over?
3,Is it over?,500,3,space,Is it over?
3,Is it over?,624,4,i,Is it over?
3,Is it over?,749,5,t,Is it over?
3,Is it over?,843,6,space,Is it over?
3,Is it over?,968,7,o,Is it over?
3,Is it over?,1124,8,v,Is it over?
3,Is it over?,1311,9,e,Is it over?
3,Is it over?,1373,10,r,Is it over?
3,Is it over?,1685,11,Shift_L,Is it over?
3,Is it over?,1966,12,question,Is it over?
4,I was oplanning to attend.,0,0,Shift_L,I was oplanning to attend.
4,I was oplanning to attend.,155,1,I,I was oplanning to attend.
4,I was oplanning to attend.,312,2,space,I was oplanning to attend.
4,I was oplanning to attend.,375,3,w,I was oplanning to attend.
4,I was oplanning to attend.,499,4,a,I was oplanning to attend.
4,I was oplanning to attend.,624,5,s,I was oplanning to attend.
4,I was oplanning to attend.,749,6,space,I was oplanning to attend.
4,I was oplanning to attend.,967,7,o,I was oplanning to attend.
4,I was oplanning to attend.,967,8,p,I was oplanning to attend.
4,I was oplanning to attend.,1217,9,l,I was oplanning to attend.
4,I was oplanning to attend.,1310,10,a,I was oplanning to attend.
4,I was oplanning to attend.,1467,11,n,I was oplanning to attend.
4,I was oplanning to attend.,1622,12,n,I was oplanning to attend.
4,I was oplanning to attend.,1746,13,i,I was oplanning to attend.
4,I was oplanning to attend.,1902,14,n,I was oplanning to attend.
4,I was oplanning to attend.,2059,15,g,I was oplanning to attend.
4,I was oplanning to attend.,2184,16,space,I was oplanning to attend.
4,I was oplanning to attend.,2309,17,t,I was oplanning to attend.
4,I was oplanning to attend.,2339,18,o,I was oplanning to attend.
4,I was oplanning to attend.,2464,19,space,I was oplanning to attend.
4,I was oplanning to attend.,2559,20,a,I was oplanning to attend.
4,I was oplanning to attend.,2714,21,t,I was oplanning to attend.
4,I was oplanning to attend.,2838,22,t,I was oplanning to attend.
4,I was oplanning to attend.,2933,23,e,I was oplanning to attend.
4,I was oplanning to attend.,3088,24,n,I was oplanning to attend.
4,I was oplanning to attend.,3151,25,d,I was oplanning to attend.
4,I was oplanning to attend.,3963,26,period,I was oplanning to attend.
5,Good for you.,0,0,Shift_L,Good for you.
5,Good for you.,437,1,G,Good for you.
5,Good for you.,624,2,o,Good for you.
5,Good for you.,779,3,o,Good for you.
5,Good for you.,842,4,d,Good for you.
5,Good for you.,967,5,space,Good for you.
5,Good for you.,1092,6,f,Good for you.
5,Good for you.,1217,7,o,Good for you.
5,Good for you.,1342,8,r,Good for you.
5,Good for you.,1497,9,space,Good for you.
5,Good for you.,1622,10,y,Good for you.
5,Good for you.,1779,11,o,Good for you.
5,Good for you.,1871,12,u,Good for you.
5,Good for you.,2121,13,period,Good for you.
6,I think that is the right answer.,0,0,Shift_L,I think that is the right answer.
6,I think that is the right answer.,125,1,I,I think that is the right answer.
6,I think that is the right answer.,312,2,space,I think that is the right answer.
6,I think that is the right answer.,437,3,t,I think that is the right answer.
6,I think that is the right answer.,499,4,h,I think that is the right answer.
6,I think that is the right answer.,592,5,i,I think that is the right answer.
6,I think that is the right answer.,779,6,n,I think that is the right answer.
6,I think that is the right answer.,842,7,k,I think that is the right answer.
6,I think that is the right answer.,998,8,space,I think that is the right answer.
6,I think that is the right answer.,1092,9,t,I think that is the right answer.
6,I think that is the right answer.,1217,10,h,I think that is the right answer.
6,I think that is the right answer.,1309,11,a,I think that is the right answer.
6,I think that is the right answer.,1404,12,t,I think that is the right answer.
6,I think that is the right answer.,1498,13,space,I think that is the right answer.
6,I think that is the right answer.,1621,14,i,I think that is the right answer.
6,I think that is the right answer.,1684,15,s,I think that is the right answer.
6,I think that is the right answer.,1809,16,space,I think that is the right answer.
6,I think that is the right answer.,1871,17,t,I think that is the right answer.
6,I think that is the right answer.,1996,18,h,I think that is the right answer.
6,I think that is the right answer.,2089,19,e,I think that is the right answer.
6,I think that is the right answer.,2309,20,space,I think that is the right answer.
6,I think that is the right answer.,2558,21,r,I think that is the right answer.
6,I think that is the right answer.,2651,22,i,I think that is the right answer.
6,I think that is the right answer.,2776,23,g,I think that is the right answer.
6,I think that is the right answer.,2901,24,h,I think that is the right answer.
6,I think that is the right answer.,2995,25,t,I think that is the right answer.
6,I think that is the right answer.,3213,26,space,I think that is the right answer.
6,I think that is the right answer.,3306,27,a,I think that is the right answer.
6,I think that is the right answer.,3431,28,n,I think that is the right answer.
6,I think that is the right answer.,3526,29,s,I think that is the right answer.
6,I think that is the right answer.,3713,30,w,I think that is the right answer.
6,I think that is the right answer.,3868,31,e,I think that is the right answer.
6,I think that is the right answer.,4493,32,r,I think that is the right answer.
6,I think that is the right answer.,4648,33,period,I think that is the right answer.
7,Keep me posted!,0,0,Shift_L,Keep me posted!
7,Keep me posted!,94,1,K,Keep me posted!
7,Keep me posted!,281,2,e,Keep me posted!
7,Keep me posted!,437,3,e,Keep me posted!
7,Keep me posted!,624,4,p,Keep me posted!
7,Keep me posted!,749,5,space,Keep me posted!
7,Keep me posted!,936,6,m,Keep me posted!
7,Keep me posted!,1029,7,e,Keep me posted!
7,Keep me posted!,1342,8,space,Keep me posted!
7,Keep me posted!,1592,9,p,Keep me posted!
7,Keep me posted!,1779,10,o,Keep me posted!
7,Keep me posted!,1904,11,s,Keep me posted!
7,Keep me posted!,2028,12,t,Keep me posted!
7,Keep me posted!,2153,13,e,Keep me posted!
7,Keep me posted!,2340,14,r,Keep me posted!
7,Keep me posted!,2840,15,BackSpace,Keep me posted!
7,Keep me posted!,3058,16,d,Keep me posted!
7,Keep me posted!,3276,17,Shift_L,Keep me posted!
7,Keep me posted!,3463,18,exclam,Keep me posted!
8,Thanks good job.,0,0,Shift_L,Thanks good job.
8,Thanks good job.,155,1,T,Thanks good job.
8,Thanks good job.,375,2,h,Thanks good job.
8,Thanks good job.,530,3,a,Thanks good job.
8,Thanks good job.,687,4,n,Thanks good job.
8,Thanks good job.,810,5,k,Thanks good job.
8,Thanks good job.,998,6,s,Thanks good job.
8,Thanks good job.,1217,7,space,Thanks good job.
8,Thanks good job.,1404,8,g,Thanks good job.
8,Thanks good job.,1497,9,o,Thanks good job.
8,Thanks good job.,1622,10,o,Thanks good job.
8,Thanks good job.,1746,11,d,Thanks good job.
8,Thanks good job.,1840,12,space,Thanks good job.
8,Thanks good job.,1965,13,j,Thanks good job.
8,Thanks good job.,2027,14,o,Thanks good job.
8,Thanks good job.,2152,15,b,Thanks good job.
8,Thanks good job.,2559,16,period,Thanks good job.
9,"Seee you soon!""",0,0,Shift_L,"Seee you soon!"""
9,"Seee you soon!""",123,1,S,"Seee you soon!"""
9,"Seee you soon!""",342,2,e,"Seee you soon!"""
9,"Seee you soon!""",498,3,e,"Seee you soon!"""
9,"Seee you soon!""",685,4,e,"Seee you soon!"""
9,"Seee you soon!""",872,5,space,"Seee you soon!"""
9,"Seee you soon!""",1278,6,y,"Seee you soon!"""
9,"Seee you soon!""",1403,7,o,"Seee you soon!"""
9,"Seee you soon!""",1496,8,u,"Seee you soon!"""
9,"Seee you soon!""",1590,9,space,"Seee you soon!"""
9,"Seee you soon!""",1746,10,s,"Seee you soon!"""
9,"Seee you soon!""",1839,11,o,"Seee you soon!"""
9,"Seee you soon!""",1995,12,o,"Seee you soon!"""
9,"Seee you soon!""",2151,13,n,"Seee you soon!"""
9,"Seee you soon!""",2245,14,Shift_L,"Seee you soon!"""
9,"Seee you soon!""",2432,15,exclam,"Seee you soon!"""
9,"Seee you soon!""",2432,16,quotedbl,"Seee you soon!"""
10,Take what you can get.,0,0,Shift_L,Take what you can get.
10,Take what you can get.,155,1,T,Take what you can get.
10,Take what you can get.,312,2,h,Take what you can get.
10,Take what you can get.,467,3,a,Take what you can get.
10,Take what you can get.,873,4,BackSpace,Take what you can get.
10,Take what you can get.,1029,5,BackSpace,Take what you can get.
10,Take what you can get.,1154,6,a,Take what you can get.
10,Take what you can get.,1622,7,k,Take what you can get.
10,Take what you can get.,1746,8,e,Take what you can get.
10,Take what you can get.,1871,9,space,Take what you can get.
10,Take what you can get.,2059,10,t,Take what you can get.
10,Take what you can get.,2371,11,BackSpace,Take what you can get.
10,Take what you can get.,2559,12,w,Take what you can get.
10,Take what you can get.,2714,13,h,Take what you can get.
10,Take what you can get.,2807,14,a,Take what you can get.
10,Take what you can get.,2994,15,t,Take what you can get.
10,Take what you can get.,3119,16,space,Take what you can get.
10,Take what you can get.,3401,17,y,Take what you can get.
10,Take what you can get.,3556,18,o,Take what you can get.
10,Take what you can get.,3651,19,u,Take what you can get.
10,Take what you can get.,3713,20,space,Take what you can get.
10,Take what you can get.,3930,21,c,Take what you can get.
10,Take what you can get.,4086,22,a,Take what you can get.
10,Take what you can get.,4180,23,n,Take what you can get.
10,Take what you can get.,4305,24,space,Take what you can get.
10,Take what you can get.,4430,25,g,Take what you can get.
10,Take what you can get.,4554,26,e,Take what you can get.
10,Take what you can get.,4648,27,t,Take what you can get.
10,Take what you can get.,4835,28,period,Take what you can get.
11,Did you get this?,0,0,Shift_L,Did you get this?
11,Did you get this?,219,1,D,Did you get this?
11,Did you get this?,375,2,i,Did you get this?
11,Did you get this?,500,3,d,Did you get this?
11,Did you get this?,624,4,space,Did you get this?
11,Did you get this?,749,5,y,Did you get this?
11,Did you get this?,843,6,o,Did you get this?
11,Did you get this?,936,7,u,Did you get this?
11,Did you get this?,1030,8,space,Did you get this?
11,Did you get this?,1124,9,g,Did you get this?
11,Did you get this?,1248,10,e,Did you get this?
11,Did you get this?,1342,11,t,Did you get this?
11,Did you get this?,1498,12,space,Did you get this?
