stimulus_index,stimulus,input_time_ms,input_index,key_symbol,transcribed_string
0,Kunhan pelleilen kanssasi!,0,0,Shift_R,Kunhan pelleilen kanssasi!
0,Kunhan pelleilen kanssasi!,375,1,K,Kunhan pelleilen kanssasi!
0,Kunhan pelleilen kanssasi!,592,2,u,Kunhan pelleilen kanssasi!
0,Kunhan pelleilen kanssasi!,779,3,n,Kunhan pelleilen kanssasi!
0,Kunhan pelleilen kanssasi!,904,4,h,Kunhan pelleilen kanssasi!
0,Kunhan pelleilen kanssasi!,1029,5,a,Kunhan pelleilen kanssasi!
0,Kunhan pelleilen kanssasi!,1122,6,n,Kunhan pelleilen kanssasi!
0,Kunhan pelleilen kanssasi!,1217,7,space,Kunhan pelleilen kanssasi!
0,Kunhan pelleilen kanssasi!,1467,8,p,Kunhan pelleilen kanssasi!
0,Kunhan pelleilen kanssasi!,1622,9,e,Kunhan pelleilen kanssasi!
0,Kunhan pelleilen kanssasi!,1746,10,l,Kunhan pelleilen kanssasi!
0,Kunhan pelleilen kanssasi!,1841,11,l,Kunhan pelleilen kanssasi!
0,Kunhan pelleilen kanssasi!,1966,12,e,Kunhan pelleilen kanssasi!
0,Kunhan pelleilen kanssasi!,1996,13,i,Kunhan pelleilen kanssasi!
0,Kunhan pelleilen kanssasi!,2184,14,l,Kunhan pelleilen kanssasi!
0,Kunhan pelleilen kanssasi!,2277,15,e,Kunhan pelleilen kanssasi!
0,Kunhan pelleilen kanssasi!,2371,16,n,Kunhan pelleilen kanssasi!
0,Kunhan pelleilen kanssasi!,2434,17,space,Kunhan pelleilen kanssasi!
0,Kunhan pelleilen kanssasi!,2589,18,k,Kunhan pelleilen kanssasi!
0,Kunhan pelleilen kanssasi!,2683,19,a,Kunhan pelleilen kanssasi!
0,Kunhan pelleilen kanssasi!,2808,20,n,Kunhan pelleilen kanssasi!
0,Kunhan pelleilen kanssasi!,2901,21,s,Kunhan pelleilen kanssasi!
0,Kunhan pelleilen kanssasi!,3026,22,s,Kunhan pelleilen kanssasi!
0,Kunhan pelleilen kanssasi!,3369,23,a,Kunhan pelleilen kanssasi!
0,Kunhan pelleilen kanssasi!,3526,24,s,Kunhan pelleilen kanssasi!
0,Kunhan pelleilen kanssasi!,3651,25,i,Kunhan pelleilen kanssasi!
0,Kunhan pelleilen kanssasi!,3900,26,Shift_R,Kunhan pelleilen kanssasi!
0,Kunhan pelleilen kanssasi!,4025,27,exclam,Kunhan pelleilen kanssasi!
1,Mikä tämä on?,0,0,Shift_R,Mikä tämä on?
1,Mikä tämä on?,156,1,M,Mikä tämä on?
1,Mikä tämä on?,343,2,i,Mikä tämä on?
1,Mikä tämä on?,499,3,k,Mikä tämä on?
1,Mikä tämä on?,593,4,adiaeresis,Mikä tämä on?
1,Mikä tämä on?,717,5,space,Mikä tämä on?
1,Mikä tämä on?,842,6,t,Mikä tämä on?
1,Mikä tämä on?,905,7,adiaeresis,Mikä tämä on?
1,Mikä tämä on?,998,8,m,Mikä tämä on?
1,Mikä tämä on?,1092,9,adiaeresis,Mikä tämä on?
1,Mikä tämä on?,1185,10,space,Mikä tämä on?
1,Mikä tämä on?,1310,11,o,Mikä tämä on?
1,Mikä tämä on?,1435,12,n,Mikä tämä on?
1,Mikä tämä on?,1591,13,Shift_R,Mikä tämä on?
1,Mikä tämä on?,1746,14,question,Mikä tämä on?
2,Toivon että voit jo paremmin.,0,0,Shift_R,Toivon että voit jo paremmin.
2,Toivon että voit jo paremmin.,125,1,T,Toivon että voit jo paremmin.
2,Toivon että voit jo paremmin.,280,2,o,Toivon että voit jo paremmin.
2,Toivon että voit jo paremmin.,375,3,i,Toivon että voit jo paremmin.
2,Toivon että voit jo paremmin.,530,4,v,Toivon että voit jo paremmin.
2,Toivon että voit jo paremmin.,655,5,o,Toivon että voit jo paremmin.
2,Toivon että voit jo paremmin.,717,6,n,Toivon että voit jo paremmin.
2,Toivon että voit jo paremmin.,967,7,space,Toivon että voit jo paremmin.
2,Toivon että voit jo paremmin.,1154,8,e,Toivon että voit jo paremmin.
2,Toivon että voit jo paremmin.,1310,9,t,Toivon että voit jo paremmin.
2,Toivon että voit jo paremmin.,1435,10,t,Toivon että voit jo paremmin.
2,Toivon että voit jo paremmin.,1529,11,adiaeresis,Toivon että voit jo paremmin.
2,Toivon että voit jo paremmin.,1654,12,space,Toivon että voit jo paremmin.
2,Toivon että voit jo paremmin.,2246,13,v,Toivon että voit jo paremmin.
2,Toivon että voit jo paremmin.,2339,14,o,Toivon että voit jo paremmin.
2,Toivon että voit jo paremmin.,2402,15,i,Toivon että voit jo paremmin.
2,Toivon että voit jo paremmin.,2496,16,t,Toivon että voit jo paremmin.
2,Toivon että voit jo paremmin.,2559,17,space,Toivon että voit jo paremmin.
2,Toivon että voit jo paremmin.,2714,18,j,Toivon että voit jo paremmin.
2,Toivon että voit jo paremmin.,2807,19,o,Toivon että voit jo paremmin.
