stimulus_index,stimulus,input_time_ms,input_index,key_symbol,transcribed_string
0,nwmxxf,0,0,n,nwmxxf
0,nwmxxf,1154,1,w,nwmxxf
0,nwmxxf,1996,2,m,nwmxxf
0,nwmxxf,3307,3,x,nwmxxf
0,nwmxxf,3555,4,x,nwmxxf
0,nwmxxf,4742,5,f,nwmxxf
1,awnjvd,0,0,a,awnjvd
1,awnjvd,749,1,w,awnjvd
1,awnjvd,2402,2,n,awnjvd
1,awnjvd,3401,3,j,awnjvd
1,awnjvd,4336,4,v,awnjvd
1,awnjvd,4835,5,d,awnjvd
2,odcdpu,0,0,o,odcdpu
2,odcdpu,810,1,d,odcdpu
2,odcdpu,1527,2,c,odcdpu
2,odcdpu,2246,3,d,odcdpu
2,odcdpu,3338,4,p,odcdpu
2,odcdpu,3650,5,u,odcdpu
3,bsrpqj,0,0,b,bsrpqj
3,bsrpqj,311,1,s,bsrpqj
3,bsrpqj,1621,2,r,bsrpqj
3,bsrpqj,4335,3,p,bsrpqj
3,bsrpqj,4959,4,q,bsrpqj
3,bsrpqj,5552,5,j,bsrpqj
4,vwmbqq,0,0,v,vwmbqq
4,vwmbqq,1247,1,w,vwmbqq
4,vwmbqq,2339,2,m,vwmbqq
4,vwmbqq,3868,3,b,vwmbqq
4,vwmbqq,4929,4,q,vwmbqq
4,vwmbqq,5148,5,q,vwmbqq
5,jaolwh,0,0,j,jaolwh
5,jaolwh,342,1,a,jaolwh
5,jaolwh,1653,2,o,jaolwh
5,jaolwh,3587,3,l,jaolwh
5,jaolwh,3962,4,w,jaolwh
5,jaolwh,5210,5,h,jaolwh
6,jflurm,0,0,j,jflurm
6,jflurm,812,1,f,jflurm
6,jflurm,1904,2,l,jflurm
6,jflurm,3495,3,u,jflurm
6,jflurm,3931,4,r,jflurm
6,jflurm,4462,5,m,jflurm
7,weqppe,0,0,w,weqppe
7,weqppe,280,1,e,weqppe
7,weqppe,1497,2,q,weqppe
7,weqppe,2371,3,p,weqppe
7,weqppe,2559,4,p,weqppe
7,weqppe,3120,5,e,weqppe
8,bnadtv,0,0,b,bnadtv
8,bnadtv,250,1,n,bnadtv
8,bnadtv,1029,2,a,bnadtv
8,bnadtv,2589,3,d,bnadtv
8,bnadtv,2901,4,t,bnadtv
8,bnadtv,3713,5,v,bnadtv
9,zydfzz,0,0,z,zydfzz
9,zydfzz,467,1,y,zydfzz
9,zydfzz,2153,2,d,zydfzz
9,zydfzz,3556,3,f,zydfzz
9,zydfzz,4835,4,z,zydfzz
9,zydfzz,5055,5,z,zydfzz
10,odkfey,0,0,o,odkfey
10,odkfey,499,1,d,odkfey
10,odkfey,1404,2,k,odkfey
10,odkfey,2838,3,f,odkfey
10,odkfey,3306,4,e,odkfey
10,odkfey,3743,5,y,odkfey
11,blpsdt,0,0,b,blpsdt
11,blpsdt,592,1,l,blpsdt
11,blpsdt,1716,2,p,blpsdt
11,blpsdt,2526,3,s,blpsdt
11,blpsdt,4555,4,d,blpsdt
11,blpsdt,4710,5,t,blpsdt
12,qjrpgt,0,0,q,qjrpgt
12,qjrpgt,499,1,j,qjrpgt
12,qjrpgt,1841,2,r,qjrpgt
12,qjrpgt,2777,3,p,qjrpgt
12,qjrpgt,3432,4,g,qjrpgt
12,qjrpgt,3682,5,t,qjrpgt
13,jvhslb,0,0,j,jvhslb
