stimulus_index,stimulus,input_time_ms,input_index,key_symbol,transcribed_string
0,How soon do you need it?,0,0,Shift_L,How soon do you need it?
0,How soon do you need it?,155,1,H,How soon do you need it?
0,How soon do you need it?,374,2,o,How soon do you need it?
0,How soon do you need it?,499,3,w,How soon do you need it?
0,How soon do you need it?,654,4,space,How soon do you need it?
0,How soon do you need it?,811,5,s,How soon do you need it?
0,How soon do you need it?,1029,6,o,How soon do you need it?
0,How soon do you need it?,1122,7,o,How soon do you need it?
0,How soon do you need it?,1404,8,n,How soon do you need it?
0,How soon do you need it?,1466,9,space,How soon do you need it?
0,How soon do you need it?,1746,10,d,How soon do you need it?
0,How soon do you need it?,1902,11,o,How soon do you need it?
0,How soon do you need it?,2121,12,space,How soon do you need it?
0,How soon do you need it?,2339,13,y,How soon do you need it?
0,How soon do you need it?,2463,14,o,How soon do you need it?
0,How soon do you need it?,2651,15,u,How soon do you need it?
0,How soon do you need it?,2838,16,space,How soon do you need it?
0,How soon do you need it?,2963,17,n,How soon do you need it?
0,How soon do you need it?,3119,18,e,How soon do you need it?
0,How soon do you need it?,3306,19,e,How soon do you need it?
0,How soon do you need it?,3463,20,d,How soon do you need it?
0,How soon do you need it?,3588,21,space,How soon do you need it?
0,How soon do you need it?,3805,22,i,How soon do you need it?
0,How soon do you need it?,4305,23,t,How soon do you need it?
0,How soon do you need it?,4492,24,Shift_L,How soon do you need it?
0,How soon do you need it?,4648,25,question,How soon do you need it?
1,I sent it to her.,0,0,Shift_L,I sent it to her.
1,I sent it to her.,249,1,I,I sent it to her.
1,I sent it to her.,437,2,s,I sent it to her.
1,I sent it to her.,437,3,space,I sent it to her.
1,I sent it to her.,1217,4,BackSpace,I sent it to her.
1,I sent it to her.,1373,5,BackSpace,I sent it to her.
1,I sent it to her.,1684,6,space,I sent it to her.
1,I sent it to her.,1871,7,s,I sent it to her.
1,I sent it to her.,2090,8,e,I sent it to her.
1,I sent it to her.,2184,9,n,I sent it to her.
1,I sent it to her.,2651,10,t,I sent it to her.
1,I sent it to her.,2776,11,space,I sent it to her.
1,I sent it to her.,2963,12,i,I sent it to her.
1,I sent it to her.,3151,13,t,I sent it to her.
1,I sent it to her.,3276,14,space,I sent it to her.
1,I sent it to her.,3713,15,t,I sent it to her.
1,I sent it to her.,4524,16,o,I sent it to her.
1,I sent it to her.,4742,17,space,I sent it to her.
1,I sent it to her.,4898,18,h,I sent it to her.
1,I sent it to her.,5023,19,e,I sent it to her.
1,I sent it to her.,5179,20,r,I sent it to her.
1,I sent it to her.,5552,21,period,I sent it to her.
2,Did that happen?,0,0,Shift_L,Did that happen?
2,Did that happen?,186,1,D,Did that happen?
2,Did that happen?,467,2,i,Did that happen?
2,Did that happen?,592,3,d,Did that happen?
2,Did that happen?,747,4,space,Did that happen?
2,Did that happen?,1247,5,t,Did that happen?
2,Did that happen?,1434,6,h,Did that happen?
2,Did that happen?,1527,7,a,Did that happen?
2,Did that happen?,1746,8,t,Did that happen?
2,Did that happen?,1871,9,space,Did that happen?
2,Did that happen?,2151,10,h,Did that happen?
2,Did that happen?,2245,11,a,Did that happen?
2,Did that happen?,2495,12,p,Did that happen?
2,Did that happen?,2619,13,p,Did that happen?
2,Did that happen?,2713,14,e,Did that happen?
2,Did that happen?,2869,15,n,Did that happen?
2,Did that happen?,2963,16,Shift_L,Did that happen?
2,Did that happen?,3119,17,question,Did that happen?
3,I think that is the right answer.,0,0,Shift_L,I think that is the right answer.
3,I think that is the right answer.,248,1,I,I think that is the right answer.
3,I think that is the right answer.,435,2,space,I think that is the right answer.
3,I think that is the right answer.,623,3,t,I think that is the right answer.
3,I think that is the right answer.,717,4,h,I think that is the right answer.
3,I think that is the right answer.,903,5,i,I think that is the right answer.
3,I think that is the right answer.,1092,6,n,I think that is the right answer.
3,I think that is the right answer.,1247,7,k,I think that is the right answer.
3,I think that is the right answer.,1434,8,space,I think that is the right answer.
3,I think that is the right answer.,1777,9,t,I think that is the right answer.
3,I think that is the right answer.,1934,10,h,I think that is the right answer.
3,I think that is the right answer.,2027,11,a,I think that is the right answer.
3,I think that is the right answer.,2214,12,t,I think that is the right answer.
3,I think that is the right answer.,2339,13,space,I think that is the right answer.
3,I think that is the right answer.,2495,14,i,I think that is the right answer.
3,I think that is the right answer.,2651,15,s,I think that is the right answer.
3,I think that is the right answer.,2776,16,space,I think that is the right answer.
3,I think that is the right answer.,3680,17,t,I think that is the right answer.
3,I think that is the right answer.,3836,18,h,I think that is the right answer.
3,I think that is the right answer.,3961,19,e,I think that is the right answer.
3,I think that is the right answer.,4117,20,space,I think that is the right answer.
3,I think that is the right answer.,4304,21,r,I think that is the right answer.
3,I think that is the right answer.,4460,22,i,I think that is the right answer.
3,I think that is the right answer.,4648,23,g,I think that is the right answer.
3,I think that is the right answer.,4773,24,h,I think that is the right answer.
3,I think that is the right answer.,4898,25,t,I think that is the right answer.
3,I think that is the right answer.,5023,26,space,I think that is the right answer.
3,I think that is the right answer.,5115,27,a,I think that is the right answer.
3,I think that is the right answer.,5303,28,n,I think that is the right answer.
3,I think that is the right answer.,5459,29,s,I think that is the right answer.
3,I think that is the right answer.,5740,30,w,I think that is the right answer.
3,I think that is the right answer.,5895,31,e,I think that is the right answer.
3,I think that is the right answer.,6083,32,r,I think that is the right answer.
3,I think that is the right answer.,6301,33,period,I think that is the right answer.
4,Thursday works best for me.,0,0,Shift_L,Thursday works best for me.
4,Thursday works best for me.,406,1,T,Thursday works best for me.
4,Thursday works best for me.,624,2,h,Thursday works best for me.
4,Thursday works best for me.,779,3,u,Thursday works best for me.
4,Thursday works best for me.,936,4,r,Thursday works best for me.
4,Thursday works best for me.,1311,5,s,Thursday works best for me.
4,Thursday works best for me.,1529,6,d,Thursday works best for me.
4,Thursday works best for me.,1654,7,a,Thursday works best for me.
4,Thursday works best for me.,1903,8,y,Thursday works best for me.
4,Thursday works best for me.,2121,9,space,Thursday works best for me.
4,Thursday works best for me.,2559,10,w,Thursday works best for me.
4,Thursday works best for me.,2808,11,o,Thursday works best for me.
4,Thursday works best for me.,3370,12,r,Thursday works best for me.
4,Thursday works best for me.,3526,13,k,Thursday works best for me.
4,Thursday works best for me.,3682,14,s,Thursday works best for me.
4,Thursday works best for me.,3838,15,space,Thursday works best for me.
4,Thursday works best for me.,4087,16,b,Thursday works best for me.
4,Thursday works best for me.,4180,17,e,Thursday works best for me.
4,Thursday works best for me.,4399,18,s,Thursday works best for me.
4,Thursday works best for me.,4587,19,t,Thursday works best for me.
4,Thursday works best for me.,4743,20,space,Thursday works best for me.
4,Thursday works best for me.,4992,21,f,Thursday works best for me.
4,Thursday works best for me.,5148,22,o,Thursday works best for me.
4,Thursday works best for me.,5242,23,r,Thursday works best for me.
4,Thursday works best for me.,5398,24,space,Thursday works best for me.
4,Thursday works best for me.,5554,25,m,Thursday works best for me.
4,Thursday works best for me.,5679,26,e,Thursday works best for me.
4,Thursday works best for me.,6365,27,period,Thursday works best for me.
4,Thursday works best for me.,7924,28,BackSpace,Thursday works best for me.
4,Thursday works best for me.,8766,29,BackSpace,Thursday works best for me.
4,Thursday works best for me.,9858,30,e,Thursday works best for me.
4,Thursday works best for me.,10140,31,period,Thursday works best for me.
5,What is this?,0,0,Shift_L,What is this?
5,What is this?,219,1,W,What is this?
5,What is this?,717,2,h,What is this?
5,What is this?,779,3,a,What is this?
5,What is this?,967,4,t,What is this?
5,What is this?,1061,5,space,What is this?
5,What is this?,1248,6,i,What is this?
5,What is this?,1373,7,s,What is this?
5,What is this?,1529,8,space,What is this?
5,What is this?,2246,9,t,What is this?
5,What is this?,2403,10,h,What is this?
5,What is this?,2559,11,i,What is this?
5,What is this?,2651,12,s,What is this?
5,What is this?,3401,13,Shift_L,What is this?
5,What is this?,3838,14,question,What is this?
6,We need to talk about this month.,0,0,Shift_L,We need to talk about this month.
6,We need to talk about this month.,624,1,W,We need to talk about this month.
6,We need to talk about this month.,1061,2,e,We need to talk about this month.
6,We need to talk about this month.,1217,3,space,We need to talk about this month.
6,We need to talk about this month.,1435,4,n,We need to talk about this month.
6,We need to talk about this month.,1560,5,e,We need to talk about this month.
6,We need to talk about this month.,1716,6,e,We need to talk about this month.
6,We need to talk about this month.,1903,7,d,We need to talk about this month.
6,We need to talk about this month.,2028,8,space,We need to talk about this month.
6,We need to talk about this month.,2278,9,t,We need to talk about this month.
6,We need to talk about this month.,2403,10,o,We need to talk about this month.
6,We need to talk about this month.,2590,11,space,We need to talk about this month.
6,We need to talk about this month.,2683,12,t,We need to talk about this month.
6,We need to talk about this month.,2871,13,a,We need to talk about this month.
6,We need to talk about this month.,3027,14,l,We need to talk about this month.
6,We need to talk about this month.,3183,15,k,We need to talk about this month.
6,We need to talk about this month.,3370,16,space,We need to talk about this month.
6,We need to talk about this month.,3463,17,a,We need to talk about this month.
6,We need to talk about this month.,3682,18,b,We need to talk about this month.
6,We need to talk about this month.,3807,19,o,We need to talk about this month.
6,We need to talk about this month.,4025,20,u,We need to talk about this month.
6,We need to talk about this month.,4212,21,t,We need to talk about this month.
6,We need to talk about this month.,4462,22,space,We need to talk about this month.
6,We need to talk about this month.,4930,23,t,We need to talk about this month.
6,We need to talk about this month.,5085,24,h,We need to talk about this month.
6,We need to talk about this month.,5242,25,i,We need to talk about this month.
6,We need to talk about this month.,5367,26,s,We need to talk about this month.
6,We need to talk about this month.,5523,27,space,We need to talk about this month.
6,We need to talk about this month.,5647,28,m,We need to talk about this month.
6,We need to talk about this month.,5835,29,o,We need to talk about this month.
6,We need to talk about this month.,6052,30,n,We need to talk about this month.
6,We need to talk about this month.,6209,31,t,We need to talk about this month.
6,We need to talk about this month.,6365,32,h,We need to talk about this month.
6,We need to talk about this month.,6802,33,period,We need to talk about this month.
