stimulus_index,stimulus,input_time_ms,input_index,key_symbol,transcribed_string
0,I am on my way.,0,0,Shift_L,I am on my way.
0,I am on my way.,406,1,O,I am on my way.
0,I am on my way.,624,2,space,I am on my way.
0,I am on my way.,687,3,a,I am on my way.
0,I am on my way.,1124,4,BackSpace,I am on my way.
0,I am on my way.,1248,5,BackSpace,I am on my way.
0,I am on my way.,1342,6,BackSpace,I am on my way.
0,I am on my way.,1498,7,BackSpace,I am on my way.
0,I am on my way.,1592,8,Shift_L,I am on my way.
0,I am on my way.,1685,9,I,I am on my way.
0,I am on my way.,1935,10,space,I am on my way.
0,I am on my way.,2060,11,a,I am on my way.
0,I am on my way.,2153,12,m,I am on my way.
0,I am on my way.,2652,13,space,I am on my way.
0,I am on my way.,2808,14,o,I am on my way.
0,I am on my way.,2840,15,n,I am on my way.
0,I am on my way.,3027,16,space,I am on my way.
0,I am on my way.,3183,17,m,I am on my way.
0,I am on my way.,3308,18,u,I am on my way.
0,I am on my way.,3308,19,y,I am on my way.
0,I am on my way.,3464,20,space,I am on my way.
0,I am on my way.,3588,21,w,I am on my way.
0,I am on my way.,3932,22,BackSpace,I am on my way.
0,I am on my way.,4025,23,BackSpace,I am on my way.
0,I am on my way.,4150,24,BackSpace,I am on my way.
0,I am on my way.,4305,25,BackSpace,I am on my way.
0,I am on my way.,4587,26,y,I am on my way.
0,I am on my way.,4805,27,space,I am on my way.
0,I am on my way.,4899,28,w,I am on my way.
0,I am on my way.,4961,29,a,I am on my way.
0,I am on my way.,5086,30,y,I am on my way.
0,I am on my way.,5367,31,period,I am on my way.
0,I am on my way.,5367,32,comma,I am on my way.
0,I am on my way.,5804,33,BackSpace,I am on my way.
1,Are you in today?,0,0,Shift_L,Are you in today?
1,Are you in today?,312,1,A,Are you in today?
1,Are you in today?,592,2,r,Are you in today?
1,Are you in today?,624,3,e,Are you in today?
1,Are you in today?,717,4,space,Are you in today?
1,Are you in today?,936,5,y,Are you in today?
1,Are you in today?,1029,6,o,Are you in today?
1,Are you in today?,1092,7,u,Are you in today?
1,Are you in today?,1279,8,space,Are you in today?
1,Are you in today?,1404,9,i,Are you in today?
1,Are you in today?,1434,10,n,Are you in today?
1,Are you in today?,1653,11,t,Are you in today?
1,Are you in today?,1746,12,o,Are you in today?
1,Are you in today?,1871,13,d,Are you in today?
1,Are you in today?,2121,14,BackSpace,Are you in today?
1,Are you in today?,2246,15,BackSpace,Are you in today?
1,Are you in today?,2371,16,BackSpace,Are you in today?
1,Are you in today?,2588,17,space,Are you in today?
1,Are you in today?,2683,18,t,Are you in today?
1,Are you in today?,2744,19,o,Are you in today?
1,Are you in today?,2838,20,d,Are you in today?
1,Are you in today?,2931,21,a,Are you in today?
1,Are you in today?,2994,22,y,Are you in today?
1,Are you in today?,3181,23,Shift_L,Are you in today?
1,Are you in today?,3431,24,question,Are you in today?
2,I am trying again.,0,0,Shift_L,I am trying again.
2,I am trying again.,374,1,I,I am trying again.
2,I am trying again.,561,2,space,I am trying again.
2,I am trying again.,624,3,a,I am trying again.
2,I am trying again.,873,4,space,I am trying again.
2,I am trying again.,1248,5,BackSpace,I am trying again.
2,I am trying again.,1404,6,m,I am trying again.
2,I am trying again.,1560,7,space,I am trying again.
2,I am trying again.,1685,8,t,I am trying again.
2,I am trying again.,1716,9,r,I am trying again.
2,I am trying again.,1778,10,y,I am trying again.
2,I am trying again.,1997,11,i,I am trying again.
2,I am trying again.,2028,12,n,I am trying again.
2,I am trying again.,2153,13,g,I am trying again.
2,I am trying again.,2246,14,space,I am trying again.
2,I am trying again.,2402,15,a,I am trying again.
2,I am trying again.,2558,16,g,I am trying again.
2,I am trying again.,2652,17,a,I am trying again.
2,I am trying again.,2714,18,i,I am trying again.
2,I am trying again.,2777,19,n,I am trying again.
2,I am trying again.,2964,20,period,I am trying again.
3,This is good I think.,0,0,Shift_L,This is good I think.
3,This is good I think.,405,1,T,This is good I think.
3,This is good I think.,592,2,h,This is good I think.
3,This is good I think.,655,3,i,This is good I think.
3,This is good I think.,717,4,s,This is good I think.
3,This is good I think.,842,5,space,This is good I think.
3,This is good I think.,936,6,i,This is good I think.
3,This is good I think.,967,7,s,This is good I think.
3,This is good I think.,1092,8,space,This is good I think.
3,This is good I think.,1247,9,g,This is good I think.
3,This is good I think.,1279,10,o,This is good I think.
3,This is good I think.,1436,11,o,This is good I think.
3,This is good I think.,1497,12,d,This is good I think.
3,This is good I think.,1592,13,space,This is good I think.
3,This is good I think.,1716,14,Shift_L,This is good I think.
3,This is good I think.,1779,15,I,This is good I think.
3,This is good I think.,1934,16,space,This is good I think.
3,This is good I think.,2059,17,t,This is good I think.
3,This is good I think.,2121,18,h,This is good I think.
3,This is good I think.,2184,19,i,This is good I think.
3,This is good I think.,2339,20,n,This is good I think.
3,This is good I think.,2371,21,k,This is good I think.
3,This is good I think.,2559,22,period,This is good I think.
4,Keep me posted!,0,0,Shift_L,Keep me posted!
4,Keep me posted!,468,1,K,Keep me posted!
4,Keep me posted!,717,2,e,Keep me posted!
