stimulus_index,stimulus,input_time_ms,input_index,key_symbol,transcribed_string
0,jkgaqe,0,0,j,jkgaqe
0,jkgaqe,280,1,k,jkgaqe
0,jkgaqe,904,2,g,jkgaqe
0,jkgaqe,1122,3,a,jkgaqe
0,jkgaqe,1840,4,q,jkgaqe
0,jkgaqe,2496,5,e,jkgaqe
1,vrutaa,0,0,v,vrutaa
1,vrutaa,437,1,r,vrutaa
1,vrutaa,530,2,u,vrutaa
1,vrutaa,655,3,t,vrutaa
1,vrutaa,936,4,a,vrutaa
1,vrutaa,1061,5,a,vrutaa
2,qwcbcr,0,0,q,qwcbcr
2,qwcbcr,374,1,w,qwcbcr
2,qwcbcr,1778,2,c,qwcbcr
2,qwcbcr,3400,3,b,qwcbcr
2,qwcbcr,4523,4,c,qwcbcr
2,qwcbcr,4928,5,r,qwcbcr
3,dokfey,0,0,d,dokfey
3,dokfey,373,1,o,dokfey
3,dokfey,810,2,k,dokfey
3,dokfey,1247,3,f,dokfey
3,dokfey,1746,4,e,dokfey
3,dokfey,1902,5,y,dokfey
4,kndlkl,0,0,k,kndlkl
4,kndlkl,281,1,n,kndlkl
4,kndlkl,749,2,d,kndlkl
4,kndlkl,1092,3,l,kndlkl
4,kndlkl,1591,4,k,kndlkl
4,kndlkl,2278,5,l,kndlkl
5,pshegog,0,0,p,pshegog
5,pshegog,217,1,s,pshegog
5,pshegog,624,2,h,pshegog
5,pshegog,717,3,e,pshegog
5,pshegog,2152,4,g,pshegog
5,pshegog,2276,5,o,pshegog
5,pshegog,2371,6,g,pshegog
6,ynuuqx,0,0,y,ynuuqx
6,ynuuqx,749,1,n,ynuuqx
6,ynuuqx,998,2,u,ynuuqx
6,ynuuqx,1466,3,u,ynuuqx
6,ynuuqx,2464,4,q,ynuuqx
6,ynuuqx,2995,5,x,ynuuqx
7,gvjbhj,0,0,g,gvjbhj
7,gvjbhj,811,1,v,gvjbhj
7,gvjbhj,1123,2,j,gvjbhj
7,gvjbhj,1809,3,b,gvjbhj
7,gvjbhj,2121,4,h,gvjbhj
7,gvjbhj,2339,5,j,gvjbhj
8,dawuva,0,0,d,dawuva
8,dawuva,93,1,a,dawuva
8,dawuva,748,2,q,dawuva
8,dawuva,1372,3,BackSpace,dawuva
8,dawuva,1467,4,w,dawuva
8,dawuva,1840,5,u,dawuva
8,dawuva,2121,6,v,dawuva
8,dawuva,2214,7,a,dawuva
9,qslpag,0,0,q,qslpag
9,qslpag,686,1,s,qslpag
9,qslpag,1341,2,l,qslpag
9,qslpag,2184,3,p,qslpag
9,qslpag,2496,4,a,qslpag
9,qslpag,2963,5,g,qslpag
10,awnjwd,0,0,a,awnjwd
10,awnjwd,1622,1,w,awnjwd
10,awnjwd,2246,2,n,awnjwd
10,awnjwd,2745,3,j,awnjwd
10,awnjwd,3213,4,w,awnjwd
10,awnjwd,3587,5,d,awnjwd
11,aekbru,0,0,a,aekbru
11,aekbru,373,1,e,aekbru
11,aekbru,717,2,k,aekbru
11,aekbru,1153,3,b,aekbru
11,aekbru,1528,4,r,aekbru
11,aekbru,1652,5,u,aekbru
12,khpagp,0,0,k,khpagp
12,khpagp,374,1,h,khpagp
12,khpagp,811,2,p,khpagp
12,khpagp,1466,3,a,khpagp
12,khpagp,2776,4,g,khpagp
12,khpagp,5677,5,p,khpagp
13,vtljjo,0,0,v,vtljjo
13,vtljjo,343,1,t,vtljjo
13,vtljjo,686,2,k,vtljjo
13,vtljjo,1216,3,BackSpace,vtljjo
13,vtljjo,1496,4,l,vtljjo
13,vtljjo,1809,5,j,vtljjo
13,vtljjo,1934,6,j,vtljjo
13,vtljjo,2215,7,o,vtljjo
13,vtljjo,2215,8,p,vtljjo
13,vtljjo,5990,9,BackSpace,vtljjo
14,prtowz,0,0,p,prtowz
14,prtowz,312,1,r,prtowz
14,prtowz,562,2,t,prtowz
14,prtowz,873,3,o,prtowz
14,prtowz,1404,4,w,prtowz
14,prtowz,1965,5,s,prtowz
14,prtowz,3588,6,BackSpace,prtowz
14,prtowz,4586,7,z,prtowz
15,vunbgd,0,0,v,vunbgd
15,vunbgd,155,1,u,vunbgd
15,vunbgd,500,2,n,vunbgd
15,vunbgd,1217,3,b,vunbgd
15,vunbgd,1592,4,g,vunbgd
15,vunbgd,1965,5,d,vunbgd
16,oxbcqh,0,0,o,oxbcqh
16,oxbcqh,499,1,c,oxbcqh
16,oxbcqh,1092,2,BackSpace,oxbcqh
16,oxbcqh,1217,3,x,oxbcqh
16,oxbcqh,2715,4,b,oxbcqh
16,oxbcqh,3183,5,c,oxbcqh
16,oxbcqh,3743,6,q,oxbcqh
16,oxbcqh,4118,7,h,oxbcqh
17,jdlwbu,0,0,d,jdlwbu
17,jdlwbu,686,1,BackSpace,jdlwbu
17,jdlwbu,998,2,j,jdlwbu
17,jdlwbu,1404,3,d,jdlwbu
17,jdlwbu,2090,4,l,jdlwbu
17,jdlwbu,2963,5,w,jdlwbu
17,jdlwbu,3588,6,b,jdlwbu
17,jdlwbu,4118,7,u,jdlwbu
18,blpsdt,0,0,b,blpsdt
18,blpsdt,531,1,l,blpsdt
18,blpsdt,1092,2,p,blpsdt
18,blpsdt,2777,3,s,blpsdt
18,blpsdt,3213,4,d,blpsdt
18,blpsdt,3463,5,t,blpsdt
19,hyohcy,0,0,h,hyohcy
19,hyohcy,248,1,y,hyohcy
19,hyohcy,654,2,o,hyohcy
19,hyohcy,1340,3,h,hyohcy
19,hyohcy,1652,4,c,hyohcy
19,hyohcy,2370,5,y,hyohcy
20,nwmxxf,0,0,n,nwmxxf
20,nwmxxf,592,1,w,nwmxxf
20,nwmxxf,1154,2,m,nwmxxf
20,nwmxxf,2184,3,x,nwmxxf
20,nwmxxf,2807,4,x,nwmxxf
20,nwmxxf,4804,5,f,nwmxxf
21,weqppe,0,0,w,weqppe
21,weqppe,217,1,e,weqppe
21,weqppe,499,2,q,weqppe
21,weqppe,872,3,p,weqppe
21,weqppe,1029,4,p,weqppe
21,weqppe,1154,5,e,weqppe
22,vwmbqq,0,0,v,vwmbqq
22,vwmbqq,687,1,w,vwmbqq
22,vwmbqq,1404,2,m,vwmbqq
22,vwmbqq,2403,3,b,vwmbqq
22,vwmbqq,2996,4,q,vwmbqq
22,vwmbqq,3152,5,q,vwmbqq
23,mkacsn,0,0,m,mkacsn
23,mkacsn,342,1,k,mkacsn
23,mkacsn,467,2,a,mkacsn
23,mkacsn,1122,3,c,mkacsn
23,mkacsn,2589,4,s,mkacsn
23,mkacsn,2651,5,n,mkacsn
24,xlndns,0,0,x,xlndns
24,xlndns,437,1,l,xlndns
24,xlndns,1217,2,n,xlndns
24,xlndns,1653,3,d,xlndns
24,xlndns,2401,4,m,xlndns
24,xlndns,3556,5,BackSpace,xlndns
24,xlndns,3868,6,n,xlndns
24,xlndns,3962,7,s,xlndns
25,cxwxyz,0,0,c,cxwxyz
25,cxwxyz,842,1,x,cxwxyz
25,cxwxyz,1684,2,w,cxwxyz
25,cxwxyz,2089,3,x,cxwxyz
25,cxwxyz,2589,4,y,cxwxyz
25,cxwxyz,3275,5,z,cxwxyz
26,oahpnh,0,0,o,oahpnh
26,oahpnh,217,1,a,oahpnh
26,oahpnh,779,2,h,oahpnh
26,oahpnh,1185,3,p,oahpnh
