stimulus_index,stimulus,input_time_ms,input_index,key_symbol,transcribed_string
0,What do you hear,0,0,Shift_R,What do you hear
0,What do you hear,124,1,W,What do you hear
0,What do you hear,187,2,h,What do you hear
0,What do you hear,249,3,a,What do you hear
0,What do you hear,374,4,t,What do you hear
0,What do you hear,468,5,space,What do you hear
0,What do you hear,561,6,d,What do you hear
0,What do you hear,624,7,o,What do you hear
0,What do you hear,717,8,space,What do you hear
0,What do you hear,780,9,y,What do you hear
0,What do you hear,873,10,o,What do you hear
0,What do you hear,967,11,u,What do you hear
0,What do you hear,1060,12,space,What do you hear
0,What do you hear,1154,13,h,What do you hear
0,What do you hear,1216,14,e,What do you hear
0,What do you hear,1310,15,a,What do you hear
0,What do you hear,1404,16,r,What do you hear
0,What do you hear,1528,17,Shift_R,What do you hear
0,What do you hear,1684,18,Multi_key,What do you hear
1,Are you being a baby?,0,0,Shift_R,Are you being a baby?
1,Are you being a baby?,30,1,A,Are you being a baby?
1,Are you being a baby?,124,2,r,Are you being a baby?
1,Are you being a baby?,187,3,e,Are you being a baby?
1,Are you being a baby?,279,4,space,Are you being a baby?
1,Are you being a baby?,404,5,y,Are you being a baby?
1,Are you being a baby?,467,6,o,Are you being a baby?
1,Are you being a baby?,560,7,u,Are you being a baby?
1,Are you being a baby?,624,8,space,Are you being a baby?
1,Are you being a baby?,779,9,b,Are you being a baby?
1,Are you being a baby?,935,10,e,Are you being a baby?
1,Are you being a baby?,1092,11,i,Are you being a baby?
1,Are you being a baby?,1279,12,n,Are you being a baby?
1,Are you being a baby?,1434,13,g,Are you being a baby?
1,Are you being a baby?,1527,14,space,Are you being a baby?
1,Are you being a baby?,1621,15,a,Are you being a baby?
1,Are you being a baby?,1746,16,space,Are you being a baby?
1,Are you being a baby?,1871,17,b,Are you being a baby?
1,Are you being a baby?,1996,18,a,Are you being a baby?
1,Are you being a baby?,2089,19,g,Are you being a baby?
1,Are you being a baby?,2401,20,BackSpace,Are you being a baby?
1,Are you being a baby?,2526,21,b,Are you being a baby?
1,Are you being a baby?,2744,22,u,Are you being a baby?
1,Are you being a baby?,2901,23,Shift_R,Are you being a baby?
1,Are you being a baby?,3213,24,BackSpace,Are you being a baby?
1,Are you being a baby?,3276,25,y,Are you being a baby?
1,Are you being a baby?,3400,26,Shift_R,Are you being a baby?
1,Are you being a baby?,3463,27,question,Are you being a baby?
2,I was planning to attend.,0,0,Shift_R,I was planning to attend.
2,I was planning to attend.,156,1,I,I was planning to attend.
2,I was planning to attend.,279,2,space,I was planning to attend.
2,I was planning to attend.,374,3,w,I was planning to attend.
2,I was planning to attend.,467,4,a,I was planning to attend.
2,I was planning to attend.,717,5,s,I was planning to attend.
2,I was planning to attend.,936,6,space,I was planning to attend.
2,I was planning to attend.,1059,7,p,I was planning to attend.
2,I was planning to attend.,1216,8,l,I was planning to attend.
2,I was planning to attend.,1309,9,a,I was planning to attend.
2,I was planning to attend.,1496,10,n,I was planning to attend.
2,I was planning to attend.,1653,11,n,I was planning to attend.
2,I was planning to attend.,1746,12,i,I was planning to attend.
2,I was planning to attend.,1840,13,n,I was planning to attend.
2,I was planning to attend.,1934,14,g,I was planning to attend.
2,I was planning to attend.,1996,15,space,I was planning to attend.
2,I was planning to attend.,2090,16,t,I was planning to attend.
2,I was planning to attend.,2184,17,o,I was planning to attend.
2,I was planning to attend.,2246,18,space,I was planning to attend.
2,I was planning to attend.,2371,19,a,I was planning to attend.
2,I was planning to attend.,2463,20,t,I was planning to attend.
2,I was planning to attend.,2620,21,t,I was planning to attend.
2,I was planning to attend.,2683,22,e,I was planning to attend.
2,I was planning to attend.,2808,23,n,I was planning to attend.
2,I was planning to attend.,2932,24,d,I was planning to attend.
2,I was planning to attend.,3026,25,period,I was planning to attend.
3,We need to talk about this month.,0,0,Shift_R,We need to talk about this month.
3,We need to talk about this month.,62,1,W,We need to talk about this month.
3,We need to talk about this month.,155,2,e,We need to talk about this month.
3,We need to talk about this month.,250,3,space,We need to talk about this month.
3,We need to talk about this month.,405,4,n,We need to talk about this month.
