stimulus_index,stimulus,input_time_ms,input_index,key_symbol,transcribed_string
0,cxwxyz,0,0,c,cxwxyz
0,cxwxyz,748,1,x,cxwxyz
0,cxwxyz,1184,2,w,cxwxyz
0,cxwxyz,2059,3,x,cxwxyz
0,cxwxyz,2371,4,y,cxwxyz
0,cxwxyz,2901,5,z,cxwxyz
1,yrchgp,0,0,y,yrchgp
1,yrchgp,249,1,r,yrchgp
1,yrchgp,717,2,c,yrchgp
1,yrchgp,810,3,h,yrchgp
1,yrchgp,1154,4,g,yrchgp
1,yrchgp,1902,5,p,yrchgp
2,jaolwh,0,0,j,jaolwh
2,jaolwh,125,1,a,jaolwh
2,jaolwh,312,2,o,jaolwh
2,jaolwh,779,3,l,jaolwh
2,jaolwh,1060,4,w,jaolwh
2,jaolwh,1279,5,h,jaolwh
3,kmrynj,0,0,k,kmrynj
3,kmrynj,249,1,m,kmrynj
3,kmrynj,749,2,r,kmrynj
3,kmrynj,1154,3,y,kmrynj
3,kmrynj,1653,4,n,kmrynj
3,kmrynj,2309,5,h,kmrynj
3,kmrynj,3151,6,BackSpace,kmrynj
3,kmrynj,3463,7,g,kmrynj
3,kmrynj,4430,8,BackSpace,kmrynj
3,kmrynj,4742,9,j,kmrynj
4,awnjvd,0,0,a,awnjvd
4,awnjvd,281,1,w,awnjvd
4,awnjvd,593,2,n,awnjvd
4,awnjvd,1154,3,j,awnjvd
4,awnjvd,1654,4,v,awnjvd
4,awnjvd,1966,5,d,awnjvd
5,vtljjo,0,0,v,vtljjo
5,vtljjo,250,1,t,vtljjo
5,vtljjo,874,2,l,vtljjo
5,vtljjo,1654,3,j,vtljjo
5,vtljjo,1779,4,j,vtljjo
5,vtljjo,2121,5,o,vtljjo
6,jkgaqe,0,0,j,jkgaqe
6,jkgaqe,374,1,k,jkgaqe
6,jkgaqe,1029,2,g,jkgaqe
6,jkgaqe,1309,3,a,jkgaqe
6,jkgaqe,2371,4,q,jkgaqe
6,jkgaqe,3151,5,e,jkgaqe
7,vwmbqq,0,0,v,vwmbqq
7,vwmbqq,500,1,w,vwmbqq
7,vwmbqq,873,2,m,vwmbqq
7,vwmbqq,1279,3,b,vwmbqq
7,vwmbqq,1809,4,q,vwmbqq
7,vwmbqq,1996,5,q,vwmbqq
8,dawuva,0,0,d,dawuva
8,dawuva,125,1,a,dawuva
8,dawuva,748,2,w,dawuva
8,dawuva,1310,3,u,dawuva
8,dawuva,1747,4,v,dawuva
8,dawuva,1965,5,a,dawuva
9,weqppe,0,0,w,weqppe
9,weqppe,125,1,e,weqppe
9,weqppe,749,2,q,weqppe
9,weqppe,1279,3,p,weqppe
9,weqppe,1434,4,p,weqppe
9,weqppe,1684,5,e,weqppe
10,khpzgp,0,0,k,khpzgp
10,khpzgp,404,1,h,khpzgp
10,khpzgp,1184,2,p,khpzgp
10,khpzgp,1684,3,z,khpzgp
10,khpzgp,2215,4,g,khpzgp
10,khpzgp,2496,5,p,khpzgp
11,mkacsn,0,0,m,mkacsn
11,mkacsn,874,1,k,mkacsn
11,mkacsn,1029,2,a,mkacsn
11,mkacsn,1840,3,c,mkacsn
11,mkacsn,2089,4,s,mkacsn
11,mkacsn,2339,5,n,mkacsn
12,uogkww,0,0,u,uogkww
12,uogkww,437,1,o,uogkww
12,uogkww,1248,2,g,uogkww
12,uogkww,3994,3,k,uogkww
12,uogkww,4555,4,w,uogkww
12,uogkww,4711,5,w,uogkww
13,qslpag,0,0,q,qslpag
13,qslpag,312,1,s,qslpag
13,qslpag,779,2,l,qslpag
13,qslpag,1185,3,p,qslpag
13,qslpag,1372,4,a,qslpag
13,qslpag,1996,5,g,qslpag
14,yadgnv,0,0,y,yadgnv
14,yadgnv,248,1,a,yadgnv
14,yadgnv,1465,2,d,yadgnv
14,yadgnv,2120,3,g,yadgnv
14,yadgnv,2495,4,n,yadgnv
14,yadgnv,3025,5,v,yadgnv
15,qwcbcr,0,0,q,qwcbcr
15,qwcbcr,343,1,w,qwcbcr
15,qwcbcr,874,2,c,qwcbcr
15,qwcbcr,1435,3,b,qwcbcr
15,qwcbcr,1966,4,c,qwcbcr
15,qwcbcr,2777,5,r,qwcbcr
16,lctddy,0,0,l,lctddy
16,lctddy,405,1,c,lctddy
16,lctddy,748,2,t,lctddy
16,lctddy,1279,3,d,lctddy
16,lctddy,1434,4,d,lctddy
16,lctddy,1590,5,y,lctddy
17,pshegog,0,0,p,pshegog
17,pshegog,592,1,s,pshegog
17,pshegog,687,2,h,pshegog
17,pshegog,1217,3,e,pshegog
17,pshegog,1904,4,g,pshegog
17,pshegog,2589,5,o,pshegog
17,pshegog,2807,6,g,pshegog
18,aekbru,0,0,a,aekbru
18,aekbru,250,1,e,aekbru
18,aekbru,1529,2,k,aekbru
18,aekbru,2027,3,b,aekbru
18,aekbru,2682,4,r,aekbru
18,aekbru,2807,5,u,aekbru
19,zydfzz,0,0,z,zydfzz
19,zydfzz,1373,1,y,zydfzz
19,zydfzz,2121,2,d,zydfzz
19,zydfzz,2403,3,f,zydfzz
19,zydfzz,2559,4,f,zydfzz
19,zydfzz,3213,5,z,zydfzz
19,zydfzz,3338,6,z,zydfzz
19,zydfzz,4212,7,BackSpace,zydfzz
19,zydfzz,4368,8,BackSpace,zydfzz
19,zydfzz,4523,9,BackSpace,zydfzz
19,zydfzz,4898,10,z,zydfzz
19,zydfzz,5117,11,z,zydfzz
20,xlndns,0,0,x,xlndns
20,xlndns,124,1,l,xlndns
20,xlndns,467,2,n,xlndns
20,xlndns,935,3,d,xlndns
20,xlndns,1340,4,n,xlndns
20,xlndns,1559,5,s,xlndns
21,hyohcy,0,0,h,hyohcy
21,hyohcy,467,1,y,hyohcy
21,hyohcy,935,2,o,hyohcy
21,hyohcy,1404,3,h,hyohcy
21,hyohcy,1746,4,c,hyohcy
21,hyohcy,1934,5,y,hyohcy
22,jdlwbu,0,0,j,jdlwbu
22,jdlwbu,467,1,d,jdlwbu
22,jdlwbu,936,2,l,jdlwbu
22,jdlwbu,1467,3,w,jdlwbu
22,jdlwbu,1996,4,b,jdlwbu
22,jdlwbu,2214,5,u,jdlwbu
23,odkfey,0,0,o,odkfey
23,odkfey,374,1,d,odkfey
23,odkfey,624,2,k,odkfey
23,odkfey,1092,3,f,odkfey
23,odkfey,1621,4,e,odkfey
23,odkfey,1809,5,y,odkfey
24,uchedt,0,0,u,uchedt
24,uchedt,249,1,c,uchedt
24,uchedt,404,2,h,uchedt
24,uchedt,779,3,e,uchedt
24,uchedt,998,4,d,uchedt
24,uchedt,1248,5,t,uchedt
25,varawz,0,0,v,varawz
25,varawz,125,1,a,varawz
25,varawz,218,2,r,varawz
25,varawz,1092,3,w,varawz
25,varawz,1746,4,BackSpace,varawz
25,varawz,2465,5,a,varawz
25,varawz,2777,6,w,varawz
25,varawz,3338,7,z,varawz
26,psdrwk,0,0,p,psdrwk
26,psdrwk,561,1,s,psdrwk
26,psdrwk,779,2,d,psdrwk
26,psdrwk,1185,3,r,psdrwk
26,psdrwk,1653,4,w,psdrwk
26,psdrwk,2214,5,k,psdrwk
27,jflurm,0,0,j,jflurm
27,jflurm,498,1,f,jflurm
