stimulus_index,stimulus,input_time_ms,input_index,key_symbol,transcribed_string
0,Voimme juoda viiniä ja jakaa kuulumisia.,0,0,Shift_L,Voimme juoda viiniä ja jakaa kuulumisia.
0,Voimme juoda viiniä ja jakaa kuulumisia.,93,1,V,Voimme juoda viiniä ja jakaa kuulumisia.
0,Voimme juoda viiniä ja jakaa kuulumisia.,437,2,o,Voimme juoda viiniä ja jakaa kuulumisia.
0,Voimme juoda viiniä ja jakaa kuulumisia.,499,3,i,Voimme juoda viiniä ja jakaa kuulumisia.
0,Voimme juoda viiniä ja jakaa kuulumisia.,749,4,m,Voimme juoda viiniä ja jakaa kuulumisia.
0,Voimme juoda viiniä ja jakaa kuulumisia.,873,5,m,Voimme juoda viiniä ja jakaa kuulumisia.
0,Voimme juoda viiniä ja jakaa kuulumisia.,967,6,e,Voimme juoda viiniä ja jakaa kuulumisia.
0,Voimme juoda viiniä ja jakaa kuulumisia.,1061,7,space,Voimme juoda viiniä ja jakaa kuulumisia.
0,Voimme juoda viiniä ja jakaa kuulumisia.,1341,8,j,Voimme juoda viiniä ja jakaa kuulumisia.
0,Voimme juoda viiniä ja jakaa kuulumisia.,1404,9,u,Voimme juoda viiniä ja jakaa kuulumisia.
0,Voimme juoda viiniä ja jakaa kuulumisia.,1622,10,o,Voimme juoda viiniä ja jakaa kuulumisia.
0,Voimme juoda viiniä ja jakaa kuulumisia.,1809,11,d,Voimme juoda viiniä ja jakaa kuulumisia.
0,Voimme juoda viiniä ja jakaa kuulumisia.,1903,12,a,Voimme juoda viiniä ja jakaa kuulumisia.
0,Voimme juoda viiniä ja jakaa kuulumisia.,2028,13,space,Voimme juoda viiniä ja jakaa kuulumisia.
0,Voimme juoda viiniä ja jakaa kuulumisia.,2246,14,v,Voimme juoda viiniä ja jakaa kuulumisia.
0,Voimme juoda viiniä ja jakaa kuulumisia.,2371,15,i,Voimme juoda viiniä ja jakaa kuulumisia.
0,Voimme juoda viiniä ja jakaa kuulumisia.,2496,16,i,Voimme juoda viiniä ja jakaa kuulumisia.
0,Voimme juoda viiniä ja jakaa kuulumisia.,2652,17,n,Voimme juoda viiniä ja jakaa kuulumisia.
0,Voimme juoda viiniä ja jakaa kuulumisia.,2713,18,i,Voimme juoda viiniä ja jakaa kuulumisia.
0,Voimme juoda viiniä ja jakaa kuulumisia.,3057,19,adiaeresis,Voimme juoda viiniä ja jakaa kuulumisia.
0,Voimme juoda viiniä ja jakaa kuulumisia.,3307,20,space,Voimme juoda viiniä ja jakaa kuulumisia.
0,Voimme juoda viiniä ja jakaa kuulumisia.,3525,21,j,Voimme juoda viiniä ja jakaa kuulumisia.
0,Voimme juoda viiniä ja jakaa kuulumisia.,3588,22,a,Voimme juoda viiniä ja jakaa kuulumisia.
0,Voimme juoda viiniä ja jakaa kuulumisia.,3713,23,space,Voimme juoda viiniä ja jakaa kuulumisia.
0,Voimme juoda viiniä ja jakaa kuulumisia.,3930,24,j,Voimme juoda viiniä ja jakaa kuulumisia.
0,Voimme juoda viiniä ja jakaa kuulumisia.,4025,25,a,Voimme juoda viiniä ja jakaa kuulumisia.
0,Voimme juoda viiniä ja jakaa kuulumisia.,4180,26,k,Voimme juoda viiniä ja jakaa kuulumisia.
0,Voimme juoda viiniä ja jakaa kuulumisia.,4305,27,a,Voimme juoda viiniä ja jakaa kuulumisia.
0,Voimme juoda viiniä ja jakaa kuulumisia.,4461,28,a,Voimme juoda viiniä ja jakaa kuulumisia.
0,Voimme juoda viiniä ja jakaa kuulumisia.,4524,29,space,Voimme juoda viiniä ja jakaa kuulumisia.
0,Voimme juoda viiniä ja jakaa kuulumisia.,4742,30,k,Voimme juoda viiniä ja jakaa kuulumisia.
0,Voimme juoda viiniä ja jakaa kuulumisia.,4929,31,u,Voimme juoda viiniä ja jakaa kuulumisia.
0,Voimme juoda viiniä ja jakaa kuulumisia.,5054,32,u,Voimme juoda viiniä ja jakaa kuulumisia.
0,Voimme juoda viiniä ja jakaa kuulumisia.,5304,33,l,Voimme juoda viiniä ja jakaa kuulumisia.
0,Voimme juoda viiniä ja jakaa kuulumisia.,5522,34,u,Voimme juoda viiniä ja jakaa kuulumisia.
0,Voimme juoda viiniä ja jakaa kuulumisia.,5772,35,m,Voimme juoda viiniä ja jakaa kuulumisia.
0,Voimme juoda viiniä ja jakaa kuulumisia.,5834,36,i,Voimme juoda viiniä ja jakaa kuulumisia.
0,Voimme juoda viiniä ja jakaa kuulumisia.,6115,37,s,Voimme juoda viiniä ja jakaa kuulumisia.
0,Voimme juoda viiniä ja jakaa kuulumisia.,6209,38,i,Voimme juoda viiniä ja jakaa kuulumisia.
0,Voimme juoda viiniä ja jakaa kuulumisia.,6333,39,a,Voimme juoda viiniä ja jakaa kuulumisia.
0,Voimme juoda viiniä ja jakaa kuulumisia.,7145,40,period,Voimme juoda viiniä ja jakaa kuulumisia.
1,Tulen takaisin perjantaina.,0,0,Shift_L,Tulen takaisin perjantaina.
1,Tulen takaisin perjantaina.,94,1,T,Tulen takaisin perjantaina.
1,Tulen takaisin perjantaina.,375,2,u,Tulen takaisin perjantaina.
1,Tulen takaisin perjantaina.,654,3,l,Tulen takaisin perjantaina.
1,Tulen takaisin perjantaina.,842,4,e,Tulen takaisin perjantaina.
1,Tulen takaisin perjantaina.,999,5,n,Tulen takaisin perjantaina.
1,Tulen takaisin perjantaina.,1154,6,space,Tulen takaisin perjantaina.
1,Tulen takaisin perjantaina.,1342,7,t,Tulen takaisin perjantaina.
1,Tulen takaisin perjantaina.,1467,8,a,Tulen takaisin perjantaina.
1,Tulen takaisin perjantaina.,1654,9,k,Tulen takaisin perjantaina.
1,Tulen takaisin perjantaina.,1779,10,a,Tulen takaisin perjantaina.
1,Tulen takaisin perjantaina.,2028,11,s,Tulen takaisin perjantaina.
1,Tulen takaisin perjantaina.,2153,12,i,Tulen takaisin perjantaina.
1,Tulen takaisin perjantaina.,3401,13,BackSpace,Tulen takaisin perjantaina.
1,Tulen takaisin perjantaina.,3556,14,BackSpace,Tulen takaisin perjantaina.
1,Tulen takaisin perjantaina.,4087,15,i,Tulen takaisin perjantaina.
1,Tulen takaisin perjantaina.,4212,16,s,Tulen takaisin perjantaina.
1,Tulen takaisin perjantaina.,4305,17,i,Tulen takaisin perjantaina.
1,Tulen takaisin perjantaina.,4493,18,n,Tulen takaisin perjantaina.
1,Tulen takaisin perjantaina.,4680,19,space,Tulen takaisin perjantaina.
1,Tulen takaisin perjantaina.,5210,20,p,Tulen takaisin perjantaina.
1,Tulen takaisin perjantaina.,5460,21,e,Tulen takaisin perjantaina.
1,Tulen takaisin perjantaina.,5523,22,r,Tulen takaisin perjantaina.
1,Tulen takaisin perjantaina.,5865,23,j,Tulen takaisin perjantaina.
1,Tulen takaisin perjantaina.,5990,24,a,Tulen takaisin perjantaina.
1,Tulen takaisin perjantaina.,6084,25,n,Tulen takaisin perjantaina.
1,Tulen takaisin perjantaina.,6396,26,t,Tulen takaisin perjantaina.
1,Tulen takaisin perjantaina.,6490,27,a,Tulen takaisin perjantaina.
1,Tulen takaisin perjantaina.,6615,28,i,Tulen takaisin perjantaina.
1,Tulen takaisin perjantaina.,6802,29,n,Tulen takaisin perjantaina.
1,Tulen takaisin perjantaina.,6894,30,a,Tulen takaisin perjantaina.
1,Tulen takaisin perjantaina.,7176,31,period,Tulen takaisin perjantaina.
2,KOkeilen uudestaan.,0,0,Shift_L,KOkeilen uudestaan.
2,KOkeilen uudestaan.,125,1,K,KOkeilen uudestaan.
2,KOkeilen uudestaan.,187,2,O,KOkeilen uudestaan.
2,KOkeilen uudestaan.,405,3,k,KOkeilen uudestaan.
2,KOkeilen uudestaan.,500,4,e,KOkeilen uudestaan.
2,KOkeilen uudestaan.,655,5,i,KOkeilen uudestaan.
2,KOkeilen uudestaan.,842,6,l,KOkeilen uudestaan.
2,KOkeilen uudestaan.,935,7,e,KOkeilen uudestaan.
2,KOkeilen uudestaan.,1123,8,n,KOkeilen uudestaan.
2,KOkeilen uudestaan.,1310,9,space,KOkeilen uudestaan.
2,KOkeilen uudestaan.,1528,10,u,KOkeilen uudestaan.
2,KOkeilen uudestaan.,1622,11,u,KOkeilen uudestaan.
2,KOkeilen uudestaan.,1778,12,d,KOkeilen uudestaan.
2,KOkeilen uudestaan.,1809,13,e,KOkeilen uudestaan.
2,KOkeilen uudestaan.,2059,14,s,KOkeilen uudestaan.
