stimulus_index,stimulus,input_time_ms,input_index,key_symbol,transcribed_string
0,uogkww,0,0,u,uogkww
0,uogkww,93,1,o,uogkww
0,uogkww,218,2,g,uogkww
0,uogkww,375,3,k,uogkww
0,uogkww,500,4,w,uogkww
0,uogkww,655,5,w,uogkww
1,nwmxxf,0,0,n,nwmxxf
1,nwmxxf,94,1,w,nwmxxf
1,nwmxxf,219,2,m,nwmxxf
1,nwmxxf,531,3,x,nwmxxf
1,nwmxxf,718,4,x,nwmxxf
1,nwmxxf,812,5,f,nwmxxf
2,ohrswt,0,0,o,ohrswt
2,ohrswt,92,1,h,ohrswt
2,ohrswt,280,2,r,ohrswt
2,ohrswt,529,3,s,ohrswt
2,ohrswt,717,4,w,ohrswt
2,ohrswt,842,5,t,ohrswt
3,blpsdt,0,0,b,blpsdt
3,blpsdt,93,1,l,blpsdt
3,blpsdt,375,2,p,blpsdt
3,blpsdt,592,3,s,blpsdt
3,blpsdt,687,4,d,blpsdt
3,blpsdt,967,5,t,blpsdt
4,knldkl,0,0,k,knldkl
4,knldkl,187,1,n,knldkl
4,knldkl,281,2,l,knldkl
4,knldkl,499,3,d,knldkl
4,knldkl,624,4,k,knldkl
4,knldkl,686,5,l,knldkl
5,yrchgp,0,0,y,yrchgp
5,yrchgp,93,1,r,yrchgp
5,yrchgp,342,2,c,yrchgp
5,yrchgp,405,3,h,yrchgp
5,yrchgp,623,4,g,yrchgp
5,yrchgp,717,5,p,yrchgp
6,khpzgp,0,0,k,khpzgp
6,khpzgp,187,1,h,khpzgp
6,khpzgp,250,2,p,khpzgp
6,khpzgp,468,3,z,khpzgp
6,khpzgp,718,4,g,khpzgp
6,khpzgp,842,5,p,khpzgp
7,yadgnv,0,0,y,yadgnv
7,yadgnv,125,1,a,yadgnv
7,yadgnv,280,2,d,yadgnv
7,yadgnv,779,3,g,yadgnv
7,yadgnv,874,4,n,yadgnv
7,yadgnv,1060,5,v,yadgnv
8,vwmbqq,0,0,v,vwmbqq
8,vwmbqq,125,1,w,vwmbqq
8,vwmbqq,250,2,m,vwmbqq
8,vwmbqq,529,3,b,vwmbqq
8,vwmbqq,842,4,q,vwmbqq
8,vwmbqq,1029,5,q,vwmbqq
9,evvphq,0,0,e,evvphq
9,evvphq,217,1,v,evvphq
9,evvphq,404,2,v,evvphq
9,evvphq,560,3,p,evvphq
9,evvphq,685,4,h,evvphq
9,evvphq,810,5,q,evvphq
10,jdlwbu,0,0,j,jdlwbu
10,jdlwbu,93,1,d,jdlwbu
10,jdlwbu,218,2,l,jdlwbu
10,jdlwbu,437,3,w,jdlwbu
10,jdlwbu,937,4,b,jdlwbu
10,jdlwbu,1029,5,u,jdlwbu
11,psdrwk,0,0,p,psdrwk
11,psdrwk,187,1,s,psdrwk
11,psdrwk,375,2,d,psdrwk
11,psdrwk,655,3,r,psdrwk
11,psdrwk,780,4,w,psdrwk
11,psdrwk,1030,5,k,psdrwk
12,dfzoua,0,0,d,dfzoua
12,dfzoua,187,1,f,dfzoua
12,dfzoua,499,2,z,dfzoua
12,dfzoua,967,3,o,dfzoua
12,dfzoua,1029,4,u,dfzoua
12,dfzoua,1092,5,a,dfzoua
13,varawn,0,0,v,varawn
13,varawn,125,1,a,varawn
13,varawn,312,2,r,varawn
13,varawn,406,3,a,varawn
13,varawn,811,4,w,varawn
13,varawn,936,5,n,varawn
14,odkfey,0,0,o,odkfey
14,odkfey,125,1,d,odkfey
14,odkfey,280,2,k,odkfey
14,odkfey,500,3,f,odkfey
14,odkfey,687,4,e,odkfey
14,odkfey,842,5,y,odkfey
15,weqppe,0,0,q,weqppe
15,weqppe,219,1,w,weqppe
15,weqppe,1498,2,BackSpace,weqppe
15,weqppe,1623,3,BackSpace,weqppe
15,weqppe,2028,4,w,weqppe
15,weqppe,2121,5,e,weqppe
15,weqppe,2371,6,q,weqppe
15,weqppe,2715,7,p,weqppe
15,weqppe,2871,8,p,weqppe
15,weqppe,2995,9,e,weqppe
16,gvjbhj,0,0,g,gvjbhj
16,gvjbhj,249,1,v,gvjbhj
16,gvjbhj,437,2,j,gvjbhj
16,gvjbhj,1185,3,b,gvjbhj
16,gvjbhj,1435,4,h,gvjbhj
16,gvjbhj,1653,5,j,gvjbhj
17,pshegog,0,0,p,pshegog
17,pshegog,125,1,s,pshegog
17,pshegog,312,2,h,pshegog
17,pshegog,468,3,e,pshegog
17,pshegog,812,4,g,pshegog
17,pshegog,874,5,o,pshegog
17,pshegog,999,6,g,pshegog
18,kmrynj,0,0,k,kmrynj
18,kmrynj,749,1,m,kmrynj
18,kmrynj,997,2,r,kmrynj
18,kmrynj,1154,3,y,kmrynj
18,kmrynj,1466,4,n,kmrynj
18,kmrynj,1684,5,j,kmrynj
19,zjjrwa,0,0,z,zjjrwa
19,zjjrwa,250,1,j,zjjrwa
19,zjjrwa,468,2,j,zjjrwa
19,zjjrwa,811,3,r,zjjrwa
19,zjjrwa,1123,4,w,zjjrwa
19,zjjrwa,1434,5,a,zjjrwa
20,dawuva,0,0,d,dawuva
20,dawuva,125,1,a,dawuva
20,dawuva,406,2,w,dawuva
20,dawuva,749,3,u,dawuva
20,dawuva,874,4,v,dawuva
20,dawuva,967,5,a,dawuva
21,awnjvd,0,0,a,awnjvd
21,awnjvd,187,1,w,awnjvd
21,awnjvd,342,2,n,awnjvd
21,awnjvd,560,3,j,awnjvd
21,awnjvd,717,4,v,awnjvd
21,awnjvd,904,5,d,awnjvd
22,oahpnh,0,0,o,oahpnh
22,oahpnh,93,1,a,oahpnh
22,oahpnh,312,2,h,oahpnh
22,oahpnh,499,3,p,oahpnh
22,oahpnh,686,4,n,oahpnh
22,oahpnh,998,5,g,oahpnh
22,oahpnh,1903,6,BackSpace,oahpnh
22,oahpnh,1996,7,h,oahpnh
23,xlndns,0,0,x,xlndns
23,xlndns,156,1,l,xlndns
23,xlndns,468,2,n,xlndns
