stimulus_index,stimulus,input_time_ms,input_index,key_symbol,transcribed_string
0,Mitä sinä kuulet?,0,0,Shift_L,Mitä sinä kuulet?
0,Mitä sinä kuulet?,0,1,M,Mitä sinä kuulet?
0,Mitä sinä kuulet?,654,2,i,Mitä sinä kuulet?
0,Mitä sinä kuulet?,749,3,t,Mitä sinä kuulet?
0,Mitä sinä kuulet?,904,4,adiaeresis,Mitä sinä kuulet?
0,Mitä sinä kuulet?,997,5,space,Mitä sinä kuulet?
0,Mitä sinä kuulet?,1184,6,s,Mitä sinä kuulet?
0,Mitä sinä kuulet?,1309,7,i,Mitä sinä kuulet?
0,Mitä sinä kuulet?,1404,8,n,Mitä sinä kuulet?
0,Mitä sinä kuulet?,1496,9,adiaeresis,Mitä sinä kuulet?
0,Mitä sinä kuulet?,1652,10,space,Mitä sinä kuulet?
0,Mitä sinä kuulet?,1777,11,k,Mitä sinä kuulet?
0,Mitä sinä kuulet?,1996,12,u,Mitä sinä kuulet?
0,Mitä sinä kuulet?,2152,13,u,Mitä sinä kuulet?
0,Mitä sinä kuulet?,2246,14,l,Mitä sinä kuulet?
0,Mitä sinä kuulet?,2401,15,e,Mitä sinä kuulet?
0,Mitä sinä kuulet?,2464,16,t,Mitä sinä kuulet?
0,Mitä sinä kuulet?,2713,17,Shift_L,Mitä sinä kuulet?
0,Mitä sinä kuulet?,2808,18,equal,Mitä sinä kuulet?
0,Mitä sinä kuulet?,3431,19,BackSpace,Mitä sinä kuulet?
0,Mitä sinä kuulet?,3525,20,Shift_L,Mitä sinä kuulet?
0,Mitä sinä kuulet?,3650,21,question,Mitä sinä kuulet?
1,Pidä minut ajan tasalla!,0,0,Shift_L,Pidä minut ajan tasalla!
1,Pidä minut ajan tasalla!,187,1,P,Pidä minut ajan tasalla!
1,Pidä minut ajan tasalla!,405,2,i,Pidä minut ajan tasalla!
1,Pidä minut ajan tasalla!,498,3,d,Pidä minut ajan tasalla!
1,Pidä minut ajan tasalla!,623,4,adiaeresis,Pidä minut ajan tasalla!
1,Pidä minut ajan tasalla!,748,5,space,Pidä minut ajan tasalla!
1,Pidä minut ajan tasalla!,873,6,m,Pidä minut ajan tasalla!
1,Pidä minut ajan tasalla!,967,7,i,Pidä minut ajan tasalla!
1,Pidä minut ajan tasalla!,1092,8,n,Pidä minut ajan tasalla!
1,Pidä minut ajan tasalla!,1217,9,u,Pidä minut ajan tasalla!
1,Pidä minut ajan tasalla!,1342,10,t,Pidä minut ajan tasalla!
1,Pidä minut ajan tasalla!,1404,11,space,Pidä minut ajan tasalla!
1,Pidä minut ajan tasalla!,1559,12,a,Pidä minut ajan tasalla!
1,Pidä minut ajan tasalla!,1622,13,j,Pidä minut ajan tasalla!
1,Pidä minut ajan tasalla!,1746,14,a,Pidä minut ajan tasalla!
1,Pidä minut ajan tasalla!,1840,15,n,Pidä minut ajan tasalla!
1,Pidä minut ajan tasalla!,1902,16,space,Pidä minut ajan tasalla!
1,Pidä minut ajan tasalla!,2121,17,t,Pidä minut ajan tasalla!
1,Pidä minut ajan tasalla!,2152,18,a,Pidä minut ajan tasalla!
1,Pidä minut ajan tasalla!,2402,19,s,Pidä minut ajan tasalla!
1,Pidä minut ajan tasalla!,2434,20,a,Pidä minut ajan tasalla!
1,Pidä minut ajan tasalla!,2589,21,l,Pidä minut ajan tasalla!
1,Pidä minut ajan tasalla!,2776,22,l,Pidä minut ajan tasalla!
1,Pidä minut ajan tasalla!,2871,23,a,Pidä minut ajan tasalla!
1,Pidä minut ajan tasalla!,3057,24,Shift_R,Pidä minut ajan tasalla!
1,Pidä minut ajan tasalla!,3494,25,Shift_R,Pidä minut ajan tasalla!
1,Pidä minut ajan tasalla!,3681,26,Shift_R,Pidä minut ajan tasalla!
1,Pidä minut ajan tasalla!,3743,27,exclam,Pidä minut ajan tasalla!
2,Mikä tämä on?,0,0,Shift_L,Mikä tämä on?
2,Mikä tämä on?,125,1,M,Mikä tämä on?
2,Mikä tämä on?,312,2,i,Mikä tämä on?
2,Mikä tämä on?,498,3,k,Mikä tämä on?
2,Mikä tämä on?,530,4,adiaeresis,Mikä tämä on?
2,Mikä tämä on?,623,5,space,Mikä tämä on?
2,Mikä tämä on?,810,6,t,Mikä tämä on?
2,Mikä tämä on?,873,7,adiaeresis,Mikä tämä on?
2,Mikä tämä on?,935,8,m,Mikä tämä on?
2,Mikä tämä on?,1060,9,adiaeresis,Mikä tämä on?
2,Mikä tämä on?,1185,10,space,Mikä tämä on?
2,Mikä tämä on?,1372,11,o,Mikä tämä on?
2,Mikä tämä on?,1434,12,n,Mikä tämä on?
2,Mikä tämä on?,1715,13,Shift_L,Mikä tämä on?
2,Mikä tämä on?,1871,14,question,Mikä tämä on?
3,Onko hän valmis vielä?,0,0,Shift_L,Onko hän valmis vielä?
3,Onko hän valmis vielä?,125,1,O,Onko hän valmis vielä?
3,Onko hän valmis vielä?,406,2,n,Onko hän valmis vielä?
3,Onko hän valmis vielä?,500,3,k,Onko hän valmis vielä?
3,Onko hän valmis vielä?,531,4,o,Onko hän valmis vielä?
3,Onko hän valmis vielä?,656,5,space,Onko hän valmis vielä?
3,Onko hän valmis vielä?,842,6,h,Onko hän valmis vielä?
3,Onko hän valmis vielä?,936,7,adiaeresis,Onko hän valmis vielä?
3,Onko hän valmis vielä?,1061,8,n,Onko hän valmis vielä?
3,Onko hän valmis vielä?,1154,9,space,Onko hän valmis vielä?
3,Onko hän valmis vielä?,1279,10,v,Onko hän valmis vielä?
3,Onko hän valmis vielä?,1342,11,a,Onko hän valmis vielä?
3,Onko hän valmis vielä?,1404,12,l,Onko hän valmis vielä?
3,Onko hän valmis vielä?,1498,13,m,Onko hän valmis vielä?
3,Onko hän valmis vielä?,1623,14,i,Onko hän valmis vielä?
3,Onko hän valmis vielä?,1716,15,s,Onko hän valmis vielä?
3,Onko hän valmis vielä?,1779,16,space,Onko hän valmis vielä?
3,Onko hän valmis vielä?,1904,17,v,Onko hän valmis vielä?
3,Onko hän valmis vielä?,1996,18,i,Onko hän valmis vielä?
3,Onko hän valmis vielä?,2091,19,e,Onko hän valmis vielä?
3,Onko hän valmis vielä?,2184,20,l,Onko hän valmis vielä?
3,Onko hän valmis vielä?,2246,21,adiaeresis,Onko hän valmis vielä?
3,Onko hän valmis vielä?,2403,22,Shift_L,Onko hän valmis vielä?
