user_id,typing_style,condition,stimulus_index,wpm
267678,Non-touchtypist,Random,12,16.159439806086723
267678,Non-touchtypist,Random,13,8.148852369957897
267678,Non-touchtypist,Random,14,17.484215638659542
267678,Non-touchtypist,Random,15,20.040080160320638
267678,Non-touchtypist,Random,16,19.23076923076923
267678,Non-touchtypist,Random,17,16.86814731515322
267678,Non-touchtypist,Random,18,12.489592006661114
267678,Non-touchtypist,Random,19,16.295491580662684
267678,Non-touchtypist,Random,20,17.326017903551833
267678,Non-touchtypist,Random,21,18.674136321195146
267678,Non-touchtypist,Random,22,17.326017903551833
267678,Non-touchtypist,Random,23,21.613832853025936
267678,Non-touchtypist,Random,24,9.811937857726901
267678,Non-touchtypist,Random,25,21.377672209026127
267678,Non-touchtypist,Random,26,18.501387604070306
267678,Non-touchtypist,Random,27,17.17229536348025
267678,Non-touchtypist,Random,28,14.570179698882951
267678,Non-touchtypist,Random,29,16.58374792703151
267678,Non-touchtypist,Random,30,8.820935019112026
267678,Non-touchtypist,Random,31,11.183597390493942
267678,Non-touchtypist,Random,32,12.486992715920916
267678,Non-touchtypist,Random,33,15.894039735099339
267678,Non-touchtypist,Random,34,9.290802105915144
267678,Non-touchtypist,Random,35,8.32523935063133
267678,Non-touchtypist,Random,36,15.63314226159458
267678,Non-touchtypist,Random,37,18.674136321195146
267678,Non-touchtypist,Random,38,11.246485473289596
267678,Non-touchtypist,Random,39,11.799410029498524
267678,Non-touchtypist,Random,40,15.14004542013626
267678,Non-touchtypist,Random,41,14.350633819660368
267678,Non-touchtypist,Random,42,19.041574103459222
267678,Non-touchtypist,Random,43,9.202453987730062
267678,Non-touchtypist,Random,44,11.115227862171174
267678,Non-touchtypist,Random,45,12.9926375054136
267678,Non-touchtypist,Random,46,10.395010395010393
267678,Non-touchtypist,Random,47,9.104704097116842
267678,Non-touchtypist,Random,48,31.02378490175802
267678,Non-touchtypist,Random,49,10.016694490818029
267678,Non-touchtypist,Sentences,0,50.54996489585771
267678,Non-touchtypist,Sentences,1,65.35400083787181
267678,Non-touchtypist,Sentences,2,37.228541882109624
267678,Non-touchtypist,Sentences,3,55.83318972945029
267678,Non-touchtypist,Sentences,4,71.7948717948718
267678,Non-touchtypist,Sentences,5,36.001894836570344
267678,Non-touchtypist,Sentences,6,29.79683972911964
267678,Non-touchtypist,Sentences,7,49.37202252057167
267678,Non-touchtypist,Sentences,8,44.72938720739526
267678,Non-touchtypist,Sentences,9,44.817927170868344
267678,Non-touchtypist,Sentences,10,33.312302839116725
267678,Non-touchtypist,Sentences,11,40.63205417607224
267678,Non-touchtypist,Sentences,12,33.87096774193548
267678,Non-touchtypist,Sentences,13,56.022408963585434
267678,Non-touchtypist,Sentences,14,52.747252747252745
267678,Non-touchtypist,Sentences,15,61.3240418118467
267678,Non-touchtypist,Sentences,16,34.36988543371522
267678,Non-touchtypist,Sentences,17,31.811061573683578
267678,Non-touchtypist,Sentences,18,39.0497884803124
267678,Non-touchtypist,Sentences,19,45.83194951843241
267678,Non-touchtypist,Sentences,20,49.86149584487534
267678,Non-touchtypist,Sentences,21,80.9898762654668
267678,Non-touchtypist,Sentences,22,54.242860078076845
267678,Non-touchtypist,Sentences,23,57.279236276849645
267678,Non-touchtypist,Sentences,24,61.83796163756084
267678,Non-touchtypist,Sentences,25,45.03582395087002
267678,Non-touchtypist,Sentences,26,64.09767264402899
267678,Non-touchtypist,Sentences,27,50.25773195876289
267678,Non-touchtypist,Sentences,28,52.884615384615394
267678,Non-touchtypist,Sentences,29,32.83387622149838
267678,Non-touchtypist,Sentences,30,68.96551724137932
267678,Non-touchtypist,Sentences,31,49.81733643307871
267678,Non-touchtypist,Sentences,32,52.19780219780219
267678,Non-touchtypist,Sentences,33,70.6090026478376
267678,Non-touchtypist,Sentences,34,37.47534516765286
267678,Non-touchtypist,Sentences,35,52.884615384615394
267678,Non-touchtypist,Sentences,36,78.96995708154505
267678,Non-touchtypist,Sentences,37,55.431131019036954
267678,Non-touchtypist,Sentences,38,47.90129430264909
267678,Non-touchtypist,Sentences,39,76.92307692307693
267678,Non-touchtypist,Sentences,40,72.70891189093663
267678,Non-touchtypist,Sentences,41,38.75776397515528
267678,Non-touchtypist,Sentences,42,33.37236533957846
267678,Non-touchtypist,Sentences,43,46.62457503642545
267678,Non-touchtypist,Sentences,44,62.717770034843205
267678,Non-touchtypist,Sentences,45,48.08655580044079
267678,Non-touchtypist,Sentences,46,38.68887694787748
267678,Non-touchtypist,Sentences,47,77.32980832782552
267678,Non-touchtypist,Sentences,48,60.73977936404931
267678,Non-touchtypist,Sentences,49,41.36504653567736
270221,Non-touchtypist,Mix,0,45.66744730679157
270221,Non-touchtypist,Mix,1,50.28882093102277
270221,Non-touchtypist,Mix,2,52.03654948118321
270221,Non-touchtypist,Mix,3,42.17036828788305
270221,Non-touchtypist,Mix,4,51.08940646130729
270221,Non-touchtypist,Mix,5,32.16123499142367
270221,Non-touchtypist,Mix,6,36.62879430218755
270221,Non-touchtypist,Mix,7,52.17391304347825
270221,Non-touchtypist,Mix,8,48.28638823366172
270221,Non-touchtypist,Mix,9,67.2622175512349
270221,Non-touchtypist,Mix,10,72.52747252747253
270221,Non-touchtypist,Mix,11,39.14070408278034
270221,Non-touchtypist,Mix,12,52.45264691597863
270221,Non-touchtypist,Mix,13,58.154706430568496
270221,Non-touchtypist,Mix,14,44.289044289044284
270221,Non-touchtypist,Mix,15,38.66602223296278
270221,Non-touchtypist,Mix,16,58.99705014749262
270221,Non-touchtypist,Mix,17,64.10054988216811
270221,Non-touchtypist,Mix,18,64.10879067508499
270221,Non-touchtypist,Mix,19,50.2828409805154
270221,Non-touchtypist,Mix,20,50.13256206314775
270221,Non-touchtypist,Mix,21,42.4079941506215
270221,Non-touchtypist,Mix,22,53.774560496380566
270221,Non-touchtypist,Mix,23,66.11018363939898
270221,Non-touchtypist,Mix,24,58.834621912125215
270221,Non-touchtypist,Mix,25,63.753213367609256
270221,Non-touchtypist,Mix,26,53.26757090012331
270221,Non-touchtypist,Mix,27,45.92752063150341
270221,Non-touchtypist,Mix,28,45.63357327176422
270221,Non-touchtypist,Mix,29,59.92115637319317
270221,Non-touchtypist,Mix,30,52.43991260014567
270221,Non-touchtypist,Mix,31,37.06070287539936
270221,Non-touchtypist,Mix,32,60.83401471790679
270221,Non-touchtypist,Mix,33,31.575170434158597
270221,Non-touchtypist,Mix,34,60.38017144986956
270221,Non-touchtypist,Mix,35,49.25723221266615
270221,Non-touchtypist,Mix,36,54.94158509630566
270221,Non-touchtypist,Mix,37,48.079579994473605
270221,Non-touchtypist,Mix,38,48.26325411334552
270221,Non-touchtypist,Mix,39,62.18809980806142
270221,Non-touchtypist,Mix,40,63.41911764705881
270221,Non-touchtypist,Mix,41,56.502242152466366
270221,Non-touchtypist,Mix,42,62.41610738255034
270221,Non-touchtypist,Mix,43,62.28104320747372
270221,Non-touchtypist,Mix,44,39.96114888303039
270221,Non-touchtypist,Mix,45,30
270221,Non-touchtypist,Mix,46,59.8848368522073
270221,Non-touchtypist,Mix,47,43.77141593898529
270221,Non-touchtypist,Mix,48,37.52931978107897
270221,Non-touchtypist,Mix,49,60.91370558375635
270221,Non-touchtypist,Random,0,29.140359397765902
270221,Non-touchtypist,Random,1,49.63805584281283
270221,Non-touchtypist,Random,2,24.360535931790498
270221,Non-touchtypist,Random,3,46.91164972634871
270221,Non-touchtypist,Random,4,50.67567567567568
270221,Non-touchtypist,Random,5,66.29834254143645
270221,Non-touchtypist,Random,6,80.21390374331551
270221,Non-touchtypist,Random,7,46.948356807511736
270221,Non-touchtypist,Random,8,26.714158504007123
270221,Non-touchtypist,Random,9,64.1025641025641
270221,Non-touchtypist,Random,10,36.99136868064118
270221,Non-touchtypist,Random,11,77.02182284980744
270221,Non-touchtypist,Random,12,66.3716814159292
270221,Non-touchtypist,Random,13,68.72852233676976
270221,Non-touchtypist,Random,14,17.80415430267062
270221,Non-touchtypist,Random,15,51.99306759098787
270221,Non-touchtypist,Random,16,53.691275167785236
270221,Non-touchtypist,Random,17,62.04756980351604
270221,Non-touchtypist,Random,18,50.63291139240506
270221,Non-touchtypist,Random,19,22.892025944296073
270221,Non-touchtypist,Random,20,53.475935828877
270221,Non-touchtypist,Random,21,46.948356807511736
270221,Non-touchtypist,Random,22,71.25890736342043
270221,Non-touchtypist,Random,23,62.04756980351604
270221,Non-touchtypist,Random,24,62.04756980351604
270221,Non-touchtypist,Random,25,45.766590389016024
270221,Non-touchtypist,Random,26,64.05693950177935
270221,Non-touchtypist,Random,27,48.115477145148354
270221,Non-touchtypist,Random,28,71.25890736342043
270221,Non-touchtypist,Random,29,36.99136868064118
270221,Non-touchtypist,Random,30,41.84100418410042
270221,Non-touchtypist,Random,31,33.16749585406302
270221,Non-touchtypist,Random,32,31.545741324921135
270221,Non-touchtypist,Random,33,28.721876495931067
270221,Non-touchtypist,Random,34,60.06006006006005
270221,Non-touchtypist,Random,35,44.742729306487696
270221,Non-touchtypist,Random,36,22.892025944296073
270221,Non-touchtypist,Random,37,66.3716814159292
270221,Non-touchtypist,Random,38,62.04756980351604
270221,Non-touchtypist,Random,39,40.89979550102249
270221,Non-touchtypist,Random,40,37.712130735386545
270221,Non-touchtypist,Random,41,49.30156121610518
270221,Non-touchtypist,Random,42,66.3716814159292
270221,Non-touchtypist,Random,43,32.068412613575624
270221,Non-touchtypist,Random,44,27.881040892193305
270221,Non-touchtypist,Random,45,73.98273736128236
270221,Non-touchtypist,Random,46,41.84100418410042
270221,Non-touchtypist,Random,47,48.07692307692308
270221,Non-touchtypist,Random,48,80.10680907877169
270221,Non-touchtypist,Random,49,51.99306759098787
270221,Non-touchtypist,Sentences,0,57.49032614704257
270221,Non-touchtypist,Sentences,1,91.6030534351145
270221,Non-touchtypist,Sentences,2,79.11297572670064
270221,Non-touchtypist,Sentences,3,93.71146732429101
270221,Non-touchtypist,Sentences,4,74.45708376421925
270221,Non-touchtypist,Sentences,5,85.45269582909461
270221,Non-touchtypist,Sentences,6,67.39995319447695
270221,Non-touchtypist,Sentences,7,72.76927519491771
270221,Non-touchtypist,Sentences,8,64.10879067508499
270221,Non-touchtypist,Sentences,9,71.719641401793
270221,Non-touchtypist,Sentences,10,78.21835958718087
270221,Non-touchtypist,Sentences,11,77.51552795031056
270221,Non-touchtypist,Sentences,12,85.8860578299456
270221,Non-touchtypist,Sentences,13,83.06010928961749
270221,Non-touchtypist,Sentences,14,72.89908876139049
270221,Non-touchtypist,Sentences,15,70.41829671983147
270221,Non-touchtypist,Sentences,16,66.56394453004623
270221,Non-touchtypist,Sentences,17,80.33826638477801
270221,Non-touchtypist,Sentences,18,87.43169398907104
270221,Non-touchtypist,Sentences,19,70.55050774986638
270221,Non-touchtypist,Sentences,20,47.12041884816753
270221,Non-touchtypist,Sentences,21,69.65174129353234
270221,Non-touchtypist,Sentences,22,86.15384615384615
270221,Non-touchtypist,Sentences,23,69.95515695067265
270221,Non-touchtypist,Sentences,24,72.34858865442588
270221,Non-touchtypist,Sentences,25,84.61538461538461
270221,Non-touchtypist,Sentences,26,52.961672473867594
270221,Non-touchtypist,Sentences,27,80.9898762654668
270221,Non-touchtypist,Sentences,28,85.49038233198765
270221,Non-touchtypist,Sentences,29,88.03088803088802
270221,Non-touchtypist,Sentences,30,69.9523052464229
270221,Non-touchtypist,Sentences,31,66.29834254143645
270221,Non-touchtypist,Sentences,32,76.16629641383689
270221,Non-touchtypist,Sentences,33,83.60427310729214
270221,Non-touchtypist,Sentences,34,74.1885625965997
270221,Non-touchtypist,Sentences,35,84.16833667334669
270221,Non-touchtypist,Sentences,36,83.0188679245283
270221,Non-touchtypist,Sentences,37,85.86147681740125
270221,Non-touchtypist,Sentences,38,60.98514464425333
270221,Non-touchtypist,Sentences,39,62.39168110918545
270221,Non-touchtypist,Sentences,40,47.72234273318872
270221,Non-touchtypist,Sentences,41,79.08927501497904
270221,Non-touchtypist,Sentences,42,44.66075007157172
270221,Non-touchtypist,Sentences,43,58.41784989858012
270221,Non-touchtypist,Sentences,44,94.86166007905138
270221,Non-touchtypist,Sentences,45,67.54772393538912
270221,Non-touchtypist,Sentences,46,78.03065490013933
270221,Non-touchtypist,Sentences,47,69.30407161420733
270221,Non-touchtypist,Sentences,48,64.11969008816457
270221,Non-touchtypist,Sentences,49,68.45965770171149
287951,Non-touchtypist,Mix,0,25.642243221425517
287951,Non-touchtypist,Mix,1,24.790083966413437
287951,Non-touchtypist,Mix,2,25.699726755778745
287951,Non-touchtypist,Mix,3,17.06889194443127
287951,Non-touchtypist,Mix,4,17.91044776119403
287951,Non-touchtypist,Mix,5,25.084194634769478
287951,Non-touchtypist,Mix,6,16.773509423049116
287951,Non-touchtypist,Mix,7,18.99391601127764
287951,Non-touchtypist,Mix,8,23.63896848137536
287951,Non-touchtypist,Mix,9,22.104332449160037
287951,Non-touchtypist,Mix,10,23.64839741206217
287951,Non-touchtypist,Mix,11,18.13736385863525
287951,Non-touchtypist,Mix,12,22.177632273735348
287951,Non-touchtypist,Mix,13,18.633540372670808
287951,Non-touchtypist,Mix,14,26.7260579064588
287951,Non-touchtypist,Mix,15,18.52837823447982
287951,Non-touchtypist,Mix,16,16.495442048907538
287951,Non-touchtypist,Mix,17,19.609075482370688
287951,Non-touchtypist,Mix,18,24.965325936199726
287951,Non-touchtypist,Mix,19,24.841173531301305
287951,Non-touchtypist,Mix,20,26.01156069364162
287951,Non-touchtypist,Mix,21,11.636050207401823
287951,Non-touchtypist,Mix,22,19.755955839628122
287951,Non-touchtypist,Mix,23,25.064822817631807
287951,Non-touchtypist,Mix,24,25.598634739480563
287951,Non-touchtypist,Mix,25,15.558552017425578
287951,Non-touchtypist,Mix,26,20.244622522142556
287951,Non-touchtypist,Mix,27,20.54684573813473
287951,Non-touchtypist,Mix,28,28.705844828961006
287951,Non-touchtypist,Mix,29,17.330444925845693
287951,Non-touchtypist,Mix,30,25.31645569620253
287951,Non-touchtypist,Mix,31,14.218009478672982
287951,Non-touchtypist,Mix,32,22.92344700721664
287951,Non-touchtypist,Mix,33,18.45062093435837
287951,Non-touchtypist,Mix,34,21.3107822410148
287951,Non-touchtypist,Mix,35,22.830381969852187
287951,Non-touchtypist,Mix,36,27.059676250302005
287951,Non-touchtypist,Mix,37,24.92421690804985
287951,Non-touchtypist,Mix,38,29.313790806129244
287951,Non-touchtypist,Mix,39,16.30334094979312
287951,Non-touchtypist,Mix,40,20.50300710770913
287951,Non-touchtypist,Mix,41,19.23076923076923
287951,Non-touchtypist,Mix,42,27.88461538461538
287951,Non-touchtypist,Mix,43,19.527590117855908
287951,Non-touchtypist,Mix,44,24.207105233665807
287951,Non-touchtypist,Mix,45,38.46153846153846
287951,Non-touchtypist,Mix,46,21.215923348922097
287951,Non-touchtypist,Mix,47,19.746726765400297
287951,Non-touchtypist,Mix,48,14.958152786846323
287951,Non-touchtypist,Mix,49,19.950788056128218
287951,Non-touchtypist,Random,0,12.652889076339099
287951,Non-touchtypist,Random,1,12.409513960703206
287951,Non-touchtypist,Random,2,16.438356164383563
287951,Non-touchtypist,Random,3,10.806916426512968
287951,Non-touchtypist,Random,4,11.655011655011656
287951,Non-touchtypist,Random,5,11.516314779270633
287951,Non-touchtypist,Random,6,13.44688480502017
287951,Non-touchtypist,Random,7,19.23076923076923
287951,Non-touchtypist,Random,8,16.159439806086723
287951,Non-touchtypist,Random,9,11.869436201780417
287951,Non-touchtypist,Random,10,16.029922522041144
287951,Non-touchtypist,Random,11,12.738853503184714
287951,Non-touchtypist,Random,12,16.295491580662684
287951,Non-touchtypist,Random,13,15.51189245087901
287951,Non-touchtypist,Random,14,11.87413417771621
287951,Non-touchtypist,Random,15,19.834710743801654
287951,Non-touchtypist,Random,16,13.265531726730048
287951,Non-touchtypist,Random,17,14.570179698882951
287951,Non-touchtypist,Random,18,12.01923076923077
287951,Non-touchtypist,Random,19,10.507880910683012
287951,Non-touchtypist,Random,20,12.175324675324674
287951,Non-touchtypist,Random,21,9.20104278484895
287951,Non-touchtypist,Random,22,19.828155981493722
287951,Non-touchtypist,Random,23,15.51189245087901
287951,Non-touchtypist,Random,24,14.04165691551603
287951,Non-touchtypist,Random,25,14.354066985645932
287951,Non-touchtypist,Random,26,8.361204013377927
287951,Non-touchtypist,Random,27,18.027040560841257
287951,Non-touchtypist,Random,28,6.474587245063127
287951,Non-touchtypist,Random,29,8.114687584527996
287951,Non-touchtypist,Random,30,15.388561169530648
287951,Non-touchtypist,Random,31,12.407375495433397
287951,Non-touchtypist,Random,32,11.72562048075044
287951,Non-touchtypist,Random,33,9.030704394942806
287951,Non-touchtypist,Random,34,16.029922522041144
287951,Non-touchtypist,Random,35,15.384615384615383
287951,Non-touchtypist,Random,36,8.586147681740124
287951,Non-touchtypist,Random,37,7.787151200519142
287951,Non-touchtypist,Random,38,7.571933366986371
287951,Non-touchtypist,Random,39,17.016449234259785
287951,Non-touchtypist,Random,40,20.68252326783868
287951,Non-touchtypist,Random,41,8.945877441479052
287951,Non-touchtypist,Random,42,42.73504273504274
287951,Non-touchtypist,Random,43,21.613832853025936
287951,Non-touchtypist,Random,44,13.172338090010978
287951,Non-touchtypist,Random,45,17.167381974248926
287951,Non-touchtypist,Random,46,12.486992715920916
287951,Non-touchtypist,Random,47,12.096774193548388
287951,Non-touchtypist,Random,48,11.869436201780417
287951,Non-touchtypist,Random,49,9.520787051729611
287951,Non-touchtypist,Sentences,0,46.94553114655432
287951,Non-touchtypist,Sentences,1,25.803809133729267
287951,Non-touchtypist,Sentences,2,32.44495944380069
287951,Non-touchtypist,Sentences,3,43.22766570605187
287951,Non-touchtypist,Sentences,4,38.81211408409292
287951,Non-touchtypist,Sentences,5,26.117926394934706
287951,Non-touchtypist,Sentences,6,43.340857787810386
287951,Non-touchtypist,Sentences,7,32.200357781753134
287951,Non-touchtypist,Sentences,8,44.75756319933693
287951,Non-touchtypist,Sentences,9,40.646169880145905
287951,Non-touchtypist,Sentences,10,25.766871165644172
287951,Non-touchtypist,Sentences,11,40.038131553860815
287951,Non-touchtypist,Sentences,12,25.46632413716073
287951,Non-touchtypist,Sentences,13,42.09183673469388
287951,Non-touchtypist,Sentences,14,42.89799809342231
287951,Non-touchtypist,Sentences,15,31.39306736429039
287951,Non-touchtypist,Sentences,16,41.43426294820717
287951,Non-touchtypist,Sentences,17,40.67796610169491
287951,Non-touchtypist,Sentences,18,37.86746387643249
287951,Non-touchtypist,Sentences,19,39.143383917174866
287951,Non-touchtypist,Sentences,20,33.5946248600224
287951,Non-touchtypist,Sentences,21,53.67126351099516
287951,Non-touchtypist,Sentences,22,35.35714285714286
287951,Non-touchtypist,Sentences,23,48.089767566123435
287951,Non-touchtypist,Sentences,24,45.476077688299384
287951,Non-touchtypist,Sentences,25,32.967032967032964
287951,Non-touchtypist,Sentences,26,35.36780056490237
287951,Non-touchtypist,Sentences,27,42.5531914893617
287951,Non-touchtypist,Sentences,28,49.79253112033196
287951,Non-touchtypist,Sentences,29,30.583501006036215
287951,Non-touchtypist,Sentences,30,29.180943959323532
287951,Non-touchtypist,Sentences,31,42.32125681308111
287951,Non-touchtypist,Sentences,32,37.828371278458846
287951,Non-touchtypist,Sentences,33,41.7391304347826
287951,Non-touchtypist,Sentences,34,29.82731554160125
287951,Non-touchtypist,Sentences,35,22.251655629139073
287951,Non-touchtypist,Sentences,36,40.066777963272116
287951,Non-touchtypist,Sentences,37,45.24643145704282
287951,Non-touchtypist,Sentences,38,41.75824175824176
287951,Non-touchtypist,Sentences,39,37.120359955005625
287951,Non-touchtypist,Sentences,40,30.403172504957038
287951,Non-touchtypist,Sentences,41,30.15075376884422
287951,Non-touchtypist,Sentences,42,28.34326847373749
287951,Non-touchtypist,Sentences,43,40.15498414934836
287951,Non-touchtypist,Sentences,44,32.55892826861116
287951,Non-touchtypist,Sentences,45,38.46838824577026
287951,Non-touchtypist,Sentences,46,29.06922575235256
287951,Non-touchtypist,Sentences,47,45.25018129079044
287951,Non-touchtypist,Sentences,48,33.00539511266265
287951,Non-touchtypist,Sentences,49,40.4949381327334
301816,Non-touchtypist,Mix,0,34.322911529736665
301816,Non-touchtypist,Mix,1,40.413424689350826
301816,Non-touchtypist,Mix,2,33.66488140780413
301816,Non-touchtypist,Mix,3,29.584676654655798
301816,Non-touchtypist,Mix,4,34.25216114826293
301816,Non-touchtypist,Mix,5,32.39084958499224
301816,Non-touchtypist,Mix,6,38.663727318975745
301816,Non-touchtypist,Mix,7,26.328620185275472
301816,Non-touchtypist,Mix,8,48.27678691162666
301816,Non-touchtypist,Mix,9,36.318613289310775
301816,Non-touchtypist,Mix,10,35.41263864862115
301816,Non-touchtypist,Mix,11,49.586776859504134
301816,Non-touchtypist,Mix,12,30.016675931072818
301816,Non-touchtypist,Mix,13,31.467582964101638
301816,Non-touchtypist,Mix,14,34.229828850855746
301816,Non-touchtypist,Mix,15,41.12074178593025
301816,Non-touchtypist,Mix,16,46.78362573099415
301816,Non-touchtypist,Mix,18,33.70786516853933
301816,Non-touchtypist,Mix,19,41.37931034482759
301816,Non-touchtypist,Mix,20,25.941110696980992
301816,Non-touchtypist,Mix,21,28.788024181940315
301816,Non-touchtypist,Mix,22,28.305813792146523
301816,Non-touchtypist,Mix,23,28.985507246376816
301816,Non-touchtypist,Mix,24,28.171557562076753
301816,Non-touchtypist,Mix,25,38.18053264199858
301816,Non-touchtypist,Mix,26,31.327048585931838
301816,Non-touchtypist,Mix,27,32.05699020480855
301816,Non-touchtypist,Mix,28,24.702249669166296
301816,Non-touchtypist,Mix,29,42.61036468330135
301816,Non-touchtypist,Mix,30,40.61043356107528
301816,Non-touchtypist,Mix,31,37.18408056550789
301816,Non-touchtypist,Mix,32,34.806149086338586
301816,Non-touchtypist,Mix,33,29.374052919920736
301816,Non-touchtypist,Mix,34,39.283252929014466
301816,Non-touchtypist,Mix,35,31.29205921938089
301816,Non-touchtypist,Mix,36,34.96911061895325
301816,Non-touchtypist,Mix,37,37.85966683493185
301816,Non-touchtypist,Mix,38,40.28589993502274
301816,Non-touchtypist,Mix,39,33.58916478555305
301816,Non-touchtypist,Mix,40,37.57268525421202
301816,Non-touchtypist,Mix,41,46.670595167943425
301816,Non-touchtypist,Mix,42,58.27505827505827
301816,Non-touchtypist,Mix,43,39.12862494796725
301816,Non-touchtypist,Mix,44,33.68296646476585
301816,Non-touchtypist,Mix,45,32.62750267776221
301816,Non-touchtypist,Mix,46,36.878498518274604
301816,Non-touchtypist,Mix,47,32.055892325079625
301816,Non-touchtypist,Mix,48,29.586254719161726
301816,Non-touchtypist,Mix,49,26.646070670013515
301816,Non-touchtypist,Random,0,25.651988029072253
301816,Non-touchtypist,Random,1,26.714158504007123
301816,Non-touchtypist,Random,2,29.140359397765902
301816,Non-touchtypist,Random,3,19.4300518134715
301816,Non-touchtypist,Random,4,34.985422740524776
301816,Non-touchtypist,Random,5,31.02378490175802
301816,Non-touchtypist,Random,6,22.35469448584203
301816,Non-touchtypist,Random,7,21.613832853025936
301816,Non-touchtypist,Random,8,21.85792349726776
301816,Non-touchtypist,Random,9,21.134202183867558
301816,Non-touchtypist,Random,10,36.99136868064118
301816,Non-touchtypist,Random,11,14.570179698882951
301816,Non-touchtypist,Random,12,32.608695652173914
301816,Non-touchtypist,Random,13,14.354066985645932
301816,Non-touchtypist,Random,14,24.35064935064935
301816,Non-touchtypist,Random,15,24.360535931790498
301816,Non-touchtypist,Random,16,19.23076923076923
301816,Non-touchtypist,Random,17,26.33889376646181
301816,Non-touchtypist,Random,18,37.712130735386545
301816,Non-touchtypist,Random,19,27.14932126696832
301816,Non-touchtypist,Random,20,17.641870038224052
301816,Non-touchtypist,Random,21,21.613832853025936
301816,Non-touchtypist,Random,22,17.167381974248926
301816,Non-touchtypist,Random,23,40.053404539385845
301816,Non-touchtypist,Random,24,19.23076923076923
301816,Non-touchtypist,Random,26,20.24974687816402
301816,Non-touchtypist,Random,27,30.534351145038165
301816,Non-touchtypist,Random,28,29.140359397765902
301816,Non-touchtypist,Random,29,21.36752136752137
301816,Non-touchtypist,Random,30,16.44286105782406
301816,Non-touchtypist,Random,31,9.664948453608247
301816,Non-touchtypist,Random,32,26.33889376646181
301816,Non-touchtypist,Random,33,29.585798816568044
301816,Non-touchtypist,Random,34,35.62945368171022
301816,Non-touchtypist,Random,35,16.299918500407497
301816,Non-touchtypist,Random,36,16.295491580662684
301816,Non-touchtypist,Random,37,18.85014137606032
301816,Non-touchtypist,Random,38,15.806805708013172
301816,Non-touchtypist,Random,39,27.86809103576405
301816,Non-touchtypist,Random,40,12.650221378874129
301816,Non-touchtypist,Random,41,10.989010989010989
301816,Non-touchtypist,Random,42,14.354066985645932
301816,Non-touchtypist,Random,43,31.02378490175802
301816,Non-touchtypist,Random,44,24.65078060805259
301816,Non-touchtypist,Random,45,27.86809103576405
301816,Non-touchtypist,Random,46,27.881040892193305
301816,Non-touchtypist,Random,47,9.05148029417311
301816,Non-touchtypist,Random,48,46.91164972634871
301816,Non-touchtypist,Random,49,23.4649980445835
301816,Non-touchtypist,Sentences,0,29.4478527607362
301816,Non-touchtypist,Sentences,1,46.835795929746304
301816,Non-touchtypist,Sentences,2,42.12082024755219
301816,Non-touchtypist,Sentences,3,36.86389742219848
301816,Non-touchtypist,Sentences,4,26.101888952489986
301816,Non-touchtypist,Sentences,5,57.16760502381984
301816,Non-touchtypist,Sentences,6,35.40297706852622
301816,Non-touchtypist,Sentences,7,53.67126351099516
301816,Non-touchtypist,Sentences,8,49.395035549457404
301816,Non-touchtypist,Sentences,9,55.84281282316444
301816,Non-touchtypist,Sentences,10,26.63588741898251
301816,Non-touchtypist,Sentences,11,35.58316859644168
301816,Non-touchtypist,Sentences,12,41.87994416007445
301816,Non-touchtypist,Sentences,13,44.38122332859175
301816,Non-touchtypist,Sentences,14,42.0757363253857
301816,Non-touchtypist,Sentences,16,54.966248794599814
301816,Non-touchtypist,Sentences,17,52.725793327908875
301816,Non-touchtypist,Sentences,18,43.7956204379562
301816,Non-touchtypist,Sentences,19,48.33025675448901
301816,Non-touchtypist,Sentences,20,49.859029529603795
301816,Non-touchtypist,Sentences,21,45.8756065284517
301816,Non-touchtypist,Sentences,22,25.26611299567201
301816,Non-touchtypist,Sentences,23,39.50788424883036
301816,Non-touchtypist,Sentences,24,32.55892826861116
301816,Non-touchtypist,Sentences,25,36.199095022624434
301816,Non-touchtypist,Sentences,26,34.368803701255786
301816,Non-touchtypist,Sentences,27,30.769230769230774
301816,Non-touchtypist,Sentences,28,36.222509702457955
301816,Non-touchtypist,Sentences,29,43.43329886246122
301816,Non-touchtypist,Sentences,30,50.93046033300685
301816,Non-touchtypist,Sentences,31,32.701790812354005
301816,Non-touchtypist,Sentences,32,44.810953788703905
301816,Non-touchtypist,Sentences,33,38.81211408409292
301816,Non-touchtypist,Sentences,34,48.6815415821501
301816,Non-touchtypist,Sentences,35,26.616391260951538
301816,Non-touchtypist,Sentences,36,31.308237048080507
301816,Non-touchtypist,Sentences,37,33.74578177727784
301816,Non-touchtypist,Sentences,38,27.30893229660535
301816,Non-touchtypist,Sentences,39,27.909798766305993
301816,Non-touchtypist,Sentences,40,56.410256410256416
301816,Non-touchtypist,Sentences,41,41.534988713318285
301816,Non-touchtypist,Sentences,42,54.947850419740526
301816,Non-touchtypist,Sentences,43,31.250000000000004
301816,Non-touchtypist,Sentences,44,29.032258064516128
301816,Non-touchtypist,Sentences,45,42.124970746548094
301816,Non-touchtypist,Sentences,46,44.073455759599334
301816,Non-touchtypist,Sentences,47,49.00990099009901
301816,Non-touchtypist,Sentences,48,42.03888596952181
301816,Non-touchtypist,Sentences,49,33.3674813405532
364976,Non-touchtypist,Mix,0,50.93378607809847
364976,Non-touchtypist,Mix,1,40.38461538461538
